"unit","wstatus","nace_r2","geo","time","values"
"THS","SAL","C","BG413",2004,46.33
"THS","SAL","C","BG414",2004,10.46
"THS","SAL","C","BG415",2004,15.16
"THS","SAL","C","BG42",2004,143.82
"THS","SAL","C","BG421",2004,71.67
"THS","SAL","C","BG422",2004,22.3
"THS","SAL","C","BG423",2004,26.05
"THS","SAL","C","BG424",2004,10.98
"THS","SAL","C","BG425",2004,12.82
"THS","SAL","F","BG",2004,132.61
"THS","SAL","F","BG3",2004,61.74
"THS","SAL","F","BG31",2004,10.88
"THS","SAL","F","BG311",2004,0.69
"THS","SAL","F","BG312",2004,1.01
"THS","SAL","F","BG313",2004,4.22
"THS","SAL","F","BG314",2004,3.64
"THS","SAL","F","BG315",2004,1.31
"THS","SAL","F","BG32",2004,12.03
"THS","SAL","F","BG321",2004,3.39
"THS","SAL","F","BG322",2004,2.26
"THS","SAL","F","BG323",2004,3.41
"THS","SAL","F","BG324",2004,1.64
"THS","SAL","F","BG325",2004,1.34
"THS","SAL","F","BG33",2004,18.17
"THS","SAL","F","BG331",2004,11.55
"THS","SAL","F","BG332",2004,2.2
"THS","SAL","F","BG333",2004,2.67
"THS","SAL","F","BG334",2004,1.75
"THS","SAL","F","BG34",2004,20.66
"THS","SAL","F","BG341",2004,10.74
"THS","SAL","F","BG342",2004,2.48
"THS","SAL","F","BG343",2004,1.6
"THS","SAL","F","BG344",2004,5.84
"THS","SAL","F","BG4",2004,70.88
"THS","SAL","F","BG41",2004,50.37
"THS","SAL","F","BG411",2004,36.78
"THS","SAL","F","BG412",2004,2.34
"THS","SAL","F","BG413",2004,7.32
"THS","SAL","F","BG414",2004,2.14
"THS","SAL","F","BG415",2004,1.8
"THS","SAL","F","BG42",2004,20.5
"THS","SAL","F","BG421",2004,11.24
"THS","SAL","F","BG422",2004,3.23
"THS","SAL","F","BG423",2004,2.14
"THS","SAL","F","BG424",2004,2.22
"THS","SAL","F","BG425",2004,1.68
"THS","SAL","G-I","BG",2004,573.94
"THS","SAL","G-I","BG3",2004,261.13
"THS","SAL","G-I","BG31",2004,44.84
"THS","SAL","G-I","BG311",2004,5.4
"THS","SAL","G-I","BG312",2004,6.64
"THS","SAL","G-I","BG313",2004,8.01
"THS","SAL","G-I","BG314",2004,16.74
"THS","SAL","G-I","BG315",2004,8.05
"THS","SAL","G-I","BG32",2004,59.55
"THS","SAL","G-I","BG321",2004,18.34
"THS","SAL","G-I","BG322",2004,8.81
"THS","SAL","G-I","BG323",2004,20
"THS","SAL","G-I","BG324",2004,6.32
"THS","SAL","G-I","BG325",2004,6.08
"THS","SAL","G-I","BG33",2004,78.71
"THS","SAL","G-I","BG331",2004,51.97
"THS","SAL","G-I","BG332",2004,10.91
"THS","SAL","G-I","BG333",2004,9.96
"THS","SAL","G-I","BG334",2004,5.87
"THS","SAL","G-I","BG34",2004,78.03
"THS","SAL","G-I","BG341",2004,38.73
"THS","SAL","G-I","BG342",2004,10.26
"THS","SAL","G-I","BG343",2004,6.9
"THS","SAL","G-I","BG344",2004,22.14
"THS","SAL","G-I","BG4",2004,312.81
"THS","SAL","G-I","BG41",2004,219.02
"THS","SAL","G-I","BG411",2004,174.47
"THS","SAL","G-I","BG412",2004,13.76
"THS","SAL","G-I","BG413",2004,15.7
"THS","SAL","G-I","BG414",2004,7.66
"THS","SAL","G-I","BG415",2004,7.43
"THS","SAL","G-I","BG42",2004,93.79
"THS","SAL","G-I","BG421",2004,50.36
"THS","SAL","G-I","BG422",2004,15.17
"THS","SAL","G-I","BG423",2004,14.86
"THS","SAL","G-I","BG424",2004,7.46
"THS","SAL","G-I","BG425",2004,5.95
"THS","SAL","G-J","BG",2004,628.75
"THS","SAL","G-J","BG3",2004,285.44
"THS","SAL","G-J","BG31",2004,49.97
"THS","SAL","G-J","BG311",2004,6.17
"THS","SAL","G-J","BG312",2004,7.51
"THS","SAL","G-J","BG313",2004,9.13
"THS","SAL","G-J","BG314",2004,18.36
"THS","SAL","G-J","BG315",2004,8.81
"THS","SAL","G-J","BG32",2004,65.35
"THS","SAL","G-J","BG321",2004,20.11
"THS","SAL","G-J","BG322",2004,9.7
"THS","SAL","G-J","BG323",2004,21.96
"THS","SAL","G-J","BG324",2004,7.04
"THS","SAL","G-J","BG325",2004,6.54
"THS","SAL","G-J","BG33",2004,85.54
"THS","SAL","G-J","BG331",2004,56.16
"THS","SAL","G-J","BG332",2004,11.82
"THS","SAL","G-J","BG333",2004,11.04
"THS","SAL","G-J","BG334",2004,6.52
"THS","SAL","G-J","BG34",2004,84.58
"THS","SAL","G-J","BG341",2004,41.7
"THS","SAL","G-J","BG342",2004,11.21
"THS","SAL","G-J","BG343",2004,7.5
"THS","SAL","G-J","BG344",2004,24.17
"THS","SAL","G-J","BG4",2004,343.31
"THS","SAL","G-J","BG41",2004,241.19
"THS","SAL","G-J","BG411",2004,192.37
"THS","SAL","G-J","BG412",2004,15.06
"THS","SAL","G-J","BG413",2004,17.23
"THS","SAL","G-J","BG414",2004,8.36
"THS","SAL","G-J","BG415",2004,8.15
"THS","SAL","G-J","BG42",2004,102.12
"THS","SAL","G-J","BG421",2004,54.66
"THS","SAL","G-J","BG422",2004,16.48
"THS","SAL","G-J","BG423",2004,16.3
"THS","SAL","G-J","BG424",2004,8.19
"THS","SAL","G-J","BG425",2004,6.5
"THS","SAL","J","BG",2004,54.81
"THS","SAL","J","BG3",2004,24.31
"THS","SAL","J","BG31",2004,5.13
"THS","SAL","J","BG311",2004,0.78
"THS","SAL","J","BG312",2004,0.86
"THS","SAL","J","BG313",2004,1.11
"THS","SAL","J","BG314",2004,1.62
"THS","SAL","J","BG315",2004,0.76
"THS","SAL","J","BG32",2004,5.79
"THS","SAL","J","BG321",2004,1.76
"THS","SAL","J","BG322",2004,0.89
"THS","SAL","J","BG323",2004,1.96
"THS","SAL","J","BG324",2004,0.72
"THS","SAL","J","BG325",2004,0.46
"THS","SAL","J","BG33",2004,6.84
"THS","SAL","J","BG331",2004,4.19
"THS","SAL","J","BG332",2004,0.91
"THS","SAL","J","BG333",2004,1.09
"THS","SAL","J","BG334",2004,0.65
"THS","SAL","J","BG34",2004,6.56
"THS","SAL","J","BG341",2004,2.97
"THS","SAL","J","BG342",2004,0.96
"THS","SAL","J","BG343",2004,0.6
"THS","SAL","J","BG344",2004,2.03
"THS","SAL","J","BG4",2004,30.49
"THS","SAL","J","BG41",2004,22.16
"THS","SAL","J","BG411",2004,17.9
"THS","SAL","J","BG412",2004,1.3
"THS","SAL","J","BG413",2004,1.54
"THS","SAL","J","BG414",2004,0.7
"THS","SAL","J","BG415",2004,0.73
"THS","SAL","J","BG42",2004,8.33
"THS","SAL","J","BG421",2004,4.3
"THS","SAL","J","BG422",2004,1.31
"THS","SAL","J","BG423",2004,1.44
"THS","SAL","J","BG424",2004,0.72
"THS","SAL","J","BG425",2004,0.56
"THS","SAL","K","BG",2004,32.73
"THS","SAL","K","BG3",2004,9.92
"THS","SAL","K","BG31",2004,1.87
"THS","SAL","K","BG311",2004,0.22
"THS","SAL","K","BG312",2004,0.23
"THS","SAL","K","BG313",2004,0.37
"THS","SAL","K","BG314",2004,0.73
"THS","SAL","K","BG315",2004,0.32
"THS","SAL","K","BG32",2004,2.1
"THS","SAL","K","BG321",2004,0.63
"THS","SAL","K","BG322",2004,0.33
"THS","SAL","K","BG323",2004,0.67
"THS","SAL","K","BG324",2004,0.24
"THS","SAL","K","BG325",2004,0.24
"THS","SAL","K","BG33",2004,2.88
"THS","SAL","K","BG331",2004,1.77
"THS","SAL","K","BG332",2004,0.51
"THS","SAL","K","BG333",2004,0.39
"THS","SAL","K","BG334",2004,0.21
"THS","SAL","K","BG34",2004,3.07
"THS","SAL","K","BG341",2004,1.36
"THS","SAL","K","BG342",2004,0.45
"THS","SAL","K","BG343",2004,0.28
"THS","SAL","K","BG344",2004,0.98
"THS","SAL","K","BG4",2004,22.81
"THS","SAL","K","BG41",2004,19.34
"THS","SAL","K","BG411",2004,17.7
"THS","SAL","K","BG412",2004,0.07
"THS","SAL","K","BG413",2004,0.92
"THS","SAL","K","BG414",2004,0.32
"THS","SAL","K","BG415",2004,0.32
"THS","SAL","K","BG42",2004,3.47
"THS","SAL","K","BG421",2004,1.96
"THS","SAL","K","BG422",2004,0.62
"THS","SAL","K","BG423",2004,0.39
"THS","SAL","K","BG424",2004,0.29
"THS","SAL","K","BG425",2004,0.21
"THS","SAL","K-N","BG",2004,195.69
"THS","SAL","K-N","BG3",2004,70.17
"THS","SAL","K-N","BG31",2004,14.69
"THS","SAL","K-N","BG311",2004,1.82
"THS","SAL","K-N","BG312",2004,2.61
"THS","SAL","K-N","BG313",2004,3.17
"THS","SAL","K-N","BG314",2004,5.21
"THS","SAL","K-N","BG315",2004,1.89
"THS","SAL","K-N","BG32",2004,14.75
"THS","SAL","K-N","BG321",2004,4.06
"THS","SAL","K-N","BG322",2004,2.34
"THS","SAL","K-N","BG323",2004,4.86
"THS","SAL","K-N","BG324",2004,2.2
"THS","SAL","K-N","BG325",2004,1.28
"THS","SAL","K-N","BG33",2004,21.46
"THS","SAL","K-N","BG331",2004,12.04
"THS","SAL","K-N","BG332",2004,3.64
"THS","SAL","K-N","BG333",2004,3.05
"THS","SAL","K-N","BG334",2004,2.73
"THS","SAL","K-N","BG34",2004,19.27
"THS","SAL","K-N","BG341",2004,7.96
"THS","SAL","K-N","BG342",2004,3.02
"THS","SAL","K-N","BG343",2004,1.69
"THS","SAL","K-N","BG344",2004,6.61
"THS","SAL","K-N","BG4",2004,125.52
"THS","SAL","K-N","BG41",2004,101
"THS","SAL","K-N","BG411",2004,91.41
"THS","SAL","K-N","BG412",2004,2.59
"THS","SAL","K-N","BG413",2004,3.44
"THS","SAL","K-N","BG414",2004,1.8
"THS","SAL","K-N","BG415",2004,1.76
"THS","SAL","K-N","BG42",2004,24.52
"THS","SAL","K-N","BG421",2004,14.05
"THS","SAL","K-N","BG422",2004,3.1
"THS","SAL","K-N","BG423",2004,3.56
"THS","SAL","K-N","BG424",2004,2.39
"THS","SAL","K-N","BG425",2004,1.42
"THS","SAL","L","BG",2004,14.56
"THS","SAL","L","BG3",2004,4.57
"THS","SAL","L","BG31",2004,0.81
"THS","SAL","L","BG311",2004,0.05
"THS","SAL","L","BG312",2004,0.16
"THS","SAL","L","BG313",2004,0.12
"THS","SAL","L","BG314",2004,0.36
"THS","SAL","L","BG315",2004,0.11
"THS","SAL","L","BG32",2004,0.86
"THS","SAL","L","BG321",2004,0.22
"THS","SAL","L","BG322",2004,0.17
"THS","SAL","L","BG323",2004,0.34
"THS","SAL","L","BG324",2004,0.1
"THS","SAL","L","BG325",2004,0.04
"THS","SAL","L","BG33",2004,1.57
"THS","SAL","L","BG331",2004,0.91
"THS","SAL","L","BG332",2004,0.27
"THS","SAL","L","BG333",2004,0.16
"THS","SAL","L","BG334",2004,0.24
"THS","SAL","L","BG34",2004,1.32
"THS","SAL","L","BG341",2004,0.55
"THS","SAL","L","BG342",2004,0.21
"THS","SAL","L","BG343",2004,0.08
"THS","SAL","L","BG344",2004,0.48
"THS","SAL","L","BG4",2004,9.99
"THS","SAL","L","BG41",2004,8.16
"THS","SAL","L","BG411",2004,7.67
"THS","SAL","L","BG412",2004,0.16
"THS","SAL","L","BG413",2004,0.16
"THS","SAL","L","BG414",2004,0.11
"THS","SAL","L","BG415",2004,0.07
"THS","SAL","L","BG42",2004,1.84
"THS","SAL","L","BG421",2004,1.14
"THS","SAL","L","BG422",2004,0.19
"THS","SAL","L","BG423",2004,0.23
"THS","SAL","L","BG424",2004,0.18
"THS","SAL","L","BG425",2004,0.1
"THS","SAL","M_N","BG",2004,148.4
"THS","SAL","M_N","BG3",2004,55.68
"THS","SAL","M_N","BG31",2004,12.01
"THS","SAL","M_N","BG311",2004,1.55
"THS","SAL","M_N","BG312",2004,2.22
"THS","SAL","M_N","BG313",2004,2.68
"THS","SAL","M_N","BG314",2004,4.11
"THS","SAL","M_N","BG315",2004,1.45
"THS","SAL","M_N","BG32",2004,11.78
"THS","SAL","M_N","BG321",2004,3.22
"THS","SAL","M_N","BG322",2004,1.85
"THS","SAL","M_N","BG323",2004,3.86
"THS","SAL","M_N","BG324",2004,1.87
"THS","SAL","M_N","BG325",2004,1
"THS","SAL","M_N","BG33",2004,17
"THS","SAL","M_N","BG331",2004,9.37
"THS","SAL","M_N","BG332",2004,2.86
"THS","SAL","M_N","BG333",2004,2.49
"THS","SAL","M_N","BG334",2004,2.29
"THS","SAL","M_N","BG34",2004,14.88
"THS","SAL","M_N","BG341",2004,6.05
"THS","SAL","M_N","BG342",2004,2.36
"THS","SAL","M_N","BG343",2004,1.32
"THS","SAL","M_N","BG344",2004,5.15
"THS","SAL","M_N","BG4",2004,92.72
"THS","SAL","M_N","BG41",2004,73.5
"THS","SAL","M_N","BG411",2004,66.04
"THS","SAL","M_N","BG412",2004,2.36
"THS","SAL","M_N","BG413",2004,2.37
"THS","SAL","M_N","BG414",2004,1.37
"THS","SAL","M_N","BG415",2004,1.36
"THS","SAL","M_N","BG42",2004,19.22
"THS","SAL","M_N","BG421",2004,10.95
"THS","SAL","M_N","BG422",2004,2.29
"THS","SAL","M_N","BG423",2004,2.94
"THS","SAL","M_N","BG424",2004,1.93
"THS","SAL","M_N","BG425",2004,1.11
"THS","SAL","O-Q","BG",2004,575.99
"THS","SAL","O-Q","BG3",2004,287.8
"THS","SAL","O-Q","BG31",2004,73.81
"THS","SAL","O-Q","BG311",2004,10.76
"THS","SAL","O-Q","BG312",2004,12.71
"THS","SAL","O-Q","BG313",2004,15.48
"THS","SAL","O-Q","BG314",2004,22.14
"THS","SAL","O-Q","BG315",2004,12.73
"THS","SAL","O-Q","BG32",2004,66.28
"THS","SAL","O-Q","BG321",2004,20.25
"THS","SAL","O-Q","BG322",2004,9.01
"THS","SAL","O-Q","BG323",2004,17.99
"THS","SAL","O-Q","BG324",2004,9.89
"THS","SAL","O-Q","BG325",2004,9.14
"THS","SAL","O-Q","BG33",2004,70
"THS","SAL","O-Q","BG331",2004,31.83
"THS","SAL","O-Q","BG332",2004,14.39
"THS","SAL","O-Q","BG333",2004,14.74
"THS","SAL","O-Q","BG334",2004,9.04
"THS","SAL","O-Q","BG34",2004,77.71
"THS","SAL","O-Q","BG341",2004,27.77
"THS","SAL","O-Q","BG342",2004,13.31
"THS","SAL","O-Q","BG343",2004,9.63
"THS","SAL","O-Q","BG344",2004,27
"THS","SAL","O-Q","BG4",2004,288.2
"THS","SAL","O-Q","BG41",2004,181.19
"THS","SAL","O-Q","BG411",2004,123.03
"THS","SAL","O-Q","BG412",2004,16.88
"THS","SAL","O-Q","BG413",2004,21.6
"THS","SAL","O-Q","BG414",2004,8.9
"THS","SAL","O-Q","BG415",2004,10.79
"THS","SAL","O-Q","BG42",2004,107.01
"THS","SAL","O-Q","BG421",2004,48.33
"THS","SAL","O-Q","BG422",2004,17.41
"THS","SAL","O-Q","BG423",2004,17.99
"THS","SAL","O-Q","BG424",2004,11.1
"THS","SAL","O-Q","BG425",2004,12.17
"THS","SAL","O-U","BG",2004,653.55
"THS","SAL","O-U","BG3",2004,328.13
"THS","SAL","O-U","BG31",2004,86.03
"THS","SAL","O-U","BG311",2004,13.38
"THS","SAL","O-U","BG312",2004,15.04
"THS","SAL","O-U","BG313",2004,19.42
"THS","SAL","O-U","BG314",2004,24.5
"THS","SAL","O-U","BG315",2004,13.7
"THS","SAL","O-U","BG32",2004,76.13
"THS","SAL","O-U","BG321",2004,23.09
"THS","SAL","O-U","BG322",2004,10.22
"THS","SAL","O-U","BG323",2004,20.22
"THS","SAL","O-U","BG324",2004,12.27
"THS","SAL","O-U","BG325",2004,10.32
"THS","SAL","O-U","BG33",2004,79.6
"THS","SAL","O-U","BG331",2004,36.68
"THS","SAL","O-U","BG332",2004,15.73
"THS","SAL","O-U","BG333",2004,17.29
"THS","SAL","O-U","BG334",2004,9.91
"THS","SAL","O-U","BG34",2004,86.37
"THS","SAL","O-U","BG341",2004,30.74
"THS","SAL","O-U","BG342",2004,14.88
"THS","SAL","O-U","BG343",2004,10.95
"THS","SAL","O-U","BG344",2004,29.81
"THS","SAL","O-U","BG4",2004,325.42
"THS","SAL","O-U","BG41",2004,208.16
"THS","SAL","O-U","BG411",2004,142.24
"THS","SAL","O-U","BG412",2004,19.25
"THS","SAL","O-U","BG413",2004,24.01
"THS","SAL","O-U","BG414",2004,10.03
"THS","SAL","O-U","BG415",2004,12.63
"THS","SAL","O-U","BG42",2004,117.27
"THS","SAL","O-U","BG421",2004,52.89
"THS","SAL","O-U","BG422",2004,19.01
"THS","SAL","O-U","BG423",2004,20.27
"THS","SAL","O-U","BG424",2004,12.24
"THS","SAL","O-U","BG425",2004,12.86
"THS","SAL","R-U","BG",2004,77.56
"THS","SAL","R-U","BG3",2004,40.34
"THS","SAL","R-U","BG31",2004,12.22
"THS","SAL","R-U","BG311",2004,2.62
"THS","SAL","R-U","BG312",2004,2.33
"THS","SAL","R-U","BG313",2004,3.95
"THS","SAL","R-U","BG314",2004,2.36
"THS","SAL","R-U","BG315",2004,0.97
"THS","SAL","R-U","BG32",2004,9.85
"THS","SAL","R-U","BG321",2004,2.84
"THS","SAL","R-U","BG322",2004,1.21
"THS","SAL","R-U","BG323",2004,2.24
"THS","SAL","R-U","BG324",2004,2.39
"THS","SAL","R-U","BG325",2004,1.18
"THS","SAL","R-U","BG33",2004,9.61
"THS","SAL","R-U","BG331",2004,4.85
"THS","SAL","R-U","BG332",2004,1.34
"THS","SAL","R-U","BG333",2004,2.55
"THS","SAL","R-U","BG334",2004,0.87
"THS","SAL","R-U","BG34",2004,8.66
"THS","SAL","R-U","BG341",2004,2.97
"THS","SAL","R-U","BG342",2004,1.57
"THS","SAL","R-U","BG343",2004,1.32
"THS","SAL","R-U","BG344",2004,2.8
"THS","SAL","R-U","BG4",2004,37.22
"THS","SAL","R-U","BG41",2004,26.97
"THS","SAL","R-U","BG411",2004,19.21
"THS","SAL","R-U","BG412",2004,2.37
"THS","SAL","R-U","BG413",2004,2.41
"THS","SAL","R-U","BG414",2004,1.13
"THS","SAL","R-U","BG415",2004,1.84
"THS","SAL","R-U","BG42",2004,10.26
"THS","SAL","R-U","BG421",2004,4.56
"THS","SAL","R-U","BG422",2004,1.6
"THS","SAL","R-U","BG423",2004,2.28
"THS","SAL","R-U","BG424",2004,1.14
"THS","SAL","R-U","BG425",2004,0.68
"THS","SAL","TOTAL","BG",2004,2431.9
"THS","SAL","TOTAL","BG3",2004,1181.33
"THS","SAL","TOTAL","BG31",2004,264.16
"THS","SAL","TOTAL","BG311",2004,30.13
"THS","SAL","TOTAL","BG312",2004,40.73
"THS","SAL","TOTAL","BG313",2004,58.55
"THS","SAL","TOTAL","BG314",2004,86.7
"THS","SAL","TOTAL","BG315",2004,48.05
"THS","SAL","TOTAL","BG32",2004,287.5
"THS","SAL","TOTAL","BG321",2004,85.82
"THS","SAL","TOTAL","BG322",2004,50.93
"THS","SAL","TOTAL","BG323",2004,85.51
"THS","SAL","TOTAL","BG324",2004,35.34
"THS","SAL","TOTAL","BG325",2004,29.91
"THS","SAL","TOTAL","BG33",2004,294.05
"THS","SAL","TOTAL","BG331",2004,151.27
"THS","SAL","TOTAL","BG332",2004,54.4
"THS","SAL","TOTAL","BG333",2004,54.43
"THS","SAL","TOTAL","BG334",2004,33.94
"THS","SAL","TOTAL","BG34",2004,335.62
"THS","SAL","TOTAL","BG341",2004,131.4
"THS","SAL","TOTAL","BG342",2004,47.94
"THS","SAL","TOTAL","BG343",2004,34.32
"THS","SAL","TOTAL","BG344",2004,121.97
"THS","SAL","TOTAL","BG4",2004,1250.57
"THS","SAL","TOTAL","BG41",2004,810.52
"THS","SAL","TOTAL","BG411",2004,553.79
"THS","SAL","TOTAL","BG412",2004,68.19
"THS","SAL","TOTAL","BG413",2004,104.61
"THS","SAL","TOTAL","BG414",2004,37.65
"THS","SAL","TOTAL","BG415",2004,46.27
"THS","SAL","TOTAL","BG42",2004,440.06
"THS","SAL","TOTAL","BG421",2004,216.36
"THS","SAL","TOTAL","BG422",2004,69.28
"THS","SAL","TOTAL","BG423",2004,76.01
"THS","SAL","TOTAL","BG424",2004,40.75
"THS","SAL","TOTAL","BG425",2004,37.65
"PC","EMP","A","BG",2003,758.98
"PC","EMP","A","BG3",2003,495.82
"PC","EMP","A","BG31",2003,89.85
"PC","EMP","A","BG311",2003,8.73
"PC","EMP","A","BG312",2003,13.65
"PC","EMP","A","BG313",2003,14.91
"PC","EMP","A","BG314",2003,33.17
"PC","EMP","A","BG315",2003,19.4
"PC","EMP","A","BG32",2003,112.73
"PC","EMP","A","BG321",2003,32.55
"PC","EMP","A","BG322",2003,11.74
"PC","EMP","A","BG323",2003,23.49
"PC","EMP","A","BG324",2003,18.92
"PC","EMP","A","BG325",2003,26.03
"PC","EMP","A","BG33",2003,107.07
"PC","EMP","A","BG331",2003,33.26
"PC","EMP","A","BG332",2003,26.57
"PC","EMP","A","BG333",2003,27.37
"PC","EMP","A","BG334",2003,19.87
"PC","EMP","A","BG34",2003,186.18
"PC","EMP","A","BG341",2003,58.34
"PC","EMP","A","BG342",2003,59.22
"PC","EMP","A","BG343",2003,28.87
"PC","EMP","A","BG344",2003,39.74
"PC","EMP","A","BG4",2003,263.16
"PC","EMP","A","BG41",2003,98.14
"PC","EMP","A","BG411",2003,34.42
"PC","EMP","A","BG412",2003,19.34
"PC","EMP","A","BG413",2003,22.09
"PC","EMP","A","BG414",2003,9.09
"PC","EMP","A","BG415",2003,13.19
"PC","EMP","A","BG42",2003,165.02
"PC","EMP","A","BG421",2003,70.86
"PC","EMP","A","BG422",2003,21.52
"PC","EMP","A","BG423",2003,28.76
"PC","EMP","A","BG424",2003,33.49
"PC","EMP","A","BG425",2003,10.4
"PC","EMP","B-E","BG",2003,758.85
"PC","EMP","B-E","BG3",2003,377.76
"PC","EMP","B-E","BG31",2003,90.49
"PC","EMP","B-E","BG311",2003,7.21
"PC","EMP","B-E","BG312",2003,13.74
"PC","EMP","B-E","BG313",2003,21.52
"PC","EMP","B-E","BG314",2003,28.28
"PC","EMP","B-E","BG315",2003,19.75
"PC","EMP","B-E","BG32",2003,102.93
"PC","EMP","B-E","BG321",2003,30.21
"PC","EMP","B-E","BG322",2003,25.21
"PC","EMP","B-E","BG323",2003,29.6
"PC","EMP","B-E","BG324",2003,10.15
"PC","EMP","B-E","BG325",2003,7.77
"PC","EMP","B-E","BG33",2003,75.62
"PC","EMP","B-E","BG331",2003,31.25
"PC","EMP","B-E","BG332",2003,16.85
"PC","EMP","B-E","BG333",2003,16.87
"PC","EMP","B-E","BG334",2003,10.65
"PC","EMP","B-E","BG34",2003,108.72
"PC","EMP","B-E","BG341",2003,33.3
"PC","EMP","B-E","BG342",2003,13.89
"PC","EMP","B-E","BG343",2003,10.16
"PC","EMP","B-E","BG344",2003,51.38
"PC","EMP","B-E","BG4",2003,381.09
"PC","EMP","B-E","BG41",2003,218.91
"PC","EMP","B-E","BG411",2003,105.86
"PC","EMP","B-E","BG412",2003,26.41
"PC","EMP","B-E","BG413",2003,52.11
"PC","EMP","B-E","BG414",2003,14.9
"PC","EMP","B-E","BG415",2003,19.63
"PC","EMP","B-E","BG42",2003,162.18
"PC","EMP","B-E","BG421",2003,79.52
"PC","EMP","B-E","BG422",2003,25.61
"PC","EMP","B-E","BG423",2003,28.07
"PC","EMP","B-E","BG424",2003,13.93
"PC","EMP","B-E","BG425",2003,15.05
"PC","EMP","C","BG",2003,648.4
"PC","EMP","C","BG3",2003,316.72
"PC","EMP","C","BG31",2003,74.31
"PC","EMP","C","BG311",2003,5.86
"PC","EMP","C","BG312",2003,11.6
"PC","EMP","C","BG313",2003,13.62
"PC","EMP","C","BG314",2003,24.56
"PC","EMP","C","BG315",2003,18.67
"PC","EMP","C","BG32",2003,93
"PC","EMP","C","BG321",2003,27.3
"PC","EMP","C","BG322",2003,23.72
"PC","EMP","C","BG323",2003,26.54
"PC","EMP","C","BG324",2003,8.73
"PC","EMP","C","BG325",2003,6.72
"PC","EMP","C","BG33",2003,64.87
"PC","EMP","C","BG331",2003,25.14
"PC","EMP","C","BG332",2003,15.13
"PC","EMP","C","BG333",2003,14.88
"PC","EMP","C","BG334",2003,9.73
"PC","EMP","C","BG34",2003,84.54
"PC","EMP","C","BG341",2003,28.34
"PC","EMP","C","BG342",2003,12.16
"PC","EMP","C","BG343",2003,8.92
"PC","EMP","C","BG344",2003,35.13
"PC","EMP","C","BG4",2003,331.67
"PC","EMP","C","BG41",2003,186.06
"PC","EMP","C","BG411",2003,92.22
"PC","EMP","C","BG412",2003,20.44
"PC","EMP","C","BG413",2003,48.85
"PC","EMP","C","BG414",2003,10.73
"PC","EMP","C","BG415",2003,13.82
"PC","EMP","C","BG42",2003,145.61
"PC","EMP","C","BG421",2003,73.7
"PC","EMP","C","BG422",2003,22.85
"PC","EMP","C","BG423",2003,24.24
"PC","EMP","C","BG424",2003,11.51
"PC","EMP","C","BG425",2003,13.32
"PC","EMP","F","BG",2003,136.74
"PC","EMP","F","BG3",2003,64.06
"PC","EMP","F","BG31",2003,12.21
"PC","EMP","F","BG311",2003,0.9
"PC","EMP","F","BG312",2003,1.23
"PC","EMP","F","BG313",2003,4.68
"PC","EMP","F","BG314",2003,4.03
"PC","EMP","F","BG315",2003,1.36
"PC","EMP","F","BG32",2003,12.76
"PC","EMP","F","BG321",2003,3.66
"PC","EMP","F","BG322",2003,2.25
"PC","EMP","F","BG323",2003,3.82
"PC","EMP","F","BG324",2003,1.78
"PC","EMP","F","BG325",2003,1.26
"PC","EMP","F","BG33",2003,18.84
"PC","EMP","F","BG331",2003,11.67
"PC","EMP","F","BG332",2003,2.71
"PC","EMP","F","BG333",2003,2.85
"PC","EMP","F","BG334",2003,1.61
"PC","EMP","F","BG34",2003,20.25
"PC","EMP","F","BG341",2003,9.73
"PC","EMP","F","BG342",2003,2.26
"PC","EMP","F","BG343",2003,1.75
"PC","EMP","F","BG344",2003,6.51
"PC","EMP","F","BG4",2003,72.69
"PC","EMP","F","BG41",2003,50.79
"PC","EMP","F","BG411",2003,36.76
"PC","EMP","F","BG412",2003,2.87
"PC","EMP","F","BG413",2003,6.25
"PC","EMP","F","BG414",2003,3.12
"PC","EMP","F","BG415",2003,1.81
"PC","EMP","F","BG42",2003,21.9
"PC","EMP","F","BG421",2003,11.14
"PC","EMP","F","BG422",2003,3.87
"PC","EMP","F","BG423",2003,2.26
"PC","EMP","F","BG424",2003,2.43
"PC","EMP","F","BG425",2003,2.19
"PC","EMP","G-I","BG",2003,716.43
"PC","EMP","G-I","BG3",2003,327.9
"PC","EMP","G-I","BG31",2003,59.1
"PC","EMP","G-I","BG311",2003,7.32
"PC","EMP","G-I","BG312",2003,9.33
"PC","EMP","G-I","BG313",2003,11.76
"PC","EMP","G-I","BG314",2003,20.32
"PC","EMP","G-I","BG315",2003,10.37
"PC","EMP","G-I","BG32",2003,75.58
"PC","EMP","G-I","BG321",2003,23.53
"PC","EMP","G-I","BG322",2003,11.26
"PC","EMP","G-I","BG323",2003,25.55
"PC","EMP","G-I","BG324",2003,7.54
"PC","EMP","G-I","BG325",2003,7.7
"PC","EMP","G-I","BG33",2003,97.42
"PC","EMP","G-I","BG331",2003,63.49
"PC","EMP","G-I","BG332",2003,13.04
"PC","EMP","G-I","BG333",2003,13.68
"PC","EMP","G-I","BG334",2003,7.21
"PC","EMP","G-I","BG34",2003,95.81
"PC","EMP","G-I","BG341",2003,45.45
"PC","EMP","G-I","BG342",2003,12.96
"PC","EMP","G-I","BG343",2003,9.13
"PC","EMP","G-I","BG344",2003,28.27
"PC","EMP","G-I","BG4",2003,388.54
"PC","EMP","G-I","BG41",2003,269.46
