"currency","unit","sizeclas","nace_r2","lcstruct","geo","time","values"
"EUR","P_SAL_H","250-499","C26","D01","BG",2012,4.44
"EUR","P_SAL_H","250-499","C26","D111","BG",2012,3.79
"EUR","P_SAL_H","250-499","C26","D1111","BG",2012,3.19
"EUR","P_SAL_H","250-499","C27","D01","BG",2012,3.68
"EUR","P_SAL_H","250-499","C27","D111","BG",2012,3.1
"EUR","P_SAL_H","250-499","C27","D1111","BG",2012,2.77
"EUR","P_SAL_H","250-499","C28","D01","BG",2012,3.78
"EUR","P_SAL_H","250-499","C28","D111","BG",2012,3.16
"EUR","P_SAL_H","250-499","C28","D1111","BG",2012,2.83
"EUR","P_SAL_H","250-499","C29","D01","BG",2012,3.05
"EUR","P_SAL_H","250-499","C29","D111","BG",2012,2.55
"EUR","P_SAL_H","250-499","C29","D1111","BG",2012,2.28
"EUR","P_SAL_H","250-499","C30","D01","BG",2012,3.39
"EUR","P_SAL_H","250-499","C30","D111","BG",2012,2.8
"EUR","P_SAL_H","250-499","C30","D1111","BG",2012,2.55
"EUR","P_SAL_H","250-499","C31","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","C31","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","C31","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","C32","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","C32","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","C32","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","C33","D01","BG",2012,3.86
"EUR","P_SAL_H","250-499","C33","D111","BG",2012,2.97
"EUR","P_SAL_H","250-499","C33","D1111","BG",2012,2.61
"EUR","P_SAL_H","250-499","D","D01","BG",2012,9.06
"EUR","P_SAL_H","250-499","D","D111","BG",2012,7.41
"EUR","P_SAL_H","250-499","D","D1111","BG",2012,6.34
"EUR","P_SAL_H","250-499","D35","D01","BG",2012,9.06
"EUR","P_SAL_H","250-499","D35","D111","BG",2012,7.41
"EUR","P_SAL_H","250-499","D35","D1111","BG",2012,6.34
"EUR","P_SAL_H","250-499","E","D01","BG",2012,2.67
"EUR","P_SAL_H","250-499","E","D111","BG",2012,2.23
"EUR","P_SAL_H","250-499","E","D1111","BG",2012,1.9
"EUR","P_SAL_H","250-499","E36","D01","BG",2012,2.88
"EUR","P_SAL_H","250-499","E36","D111","BG",2012,2.4
"EUR","P_SAL_H","250-499","E36","D1111","BG",2012,1.96
"EUR","P_SAL_H","250-499","E37","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","E37","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","E37","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","E38","D01","BG",2012,2.43
"EUR","P_SAL_H","250-499","E38","D111","BG",2012,2.03
"EUR","P_SAL_H","250-499","E38","D1111","BG",2012,1.85
"EUR","P_SAL_H","250-499","F","D01","BG",2012,3.87
"EUR","P_SAL_H","250-499","F","D111","BG",2012,3.26
"EUR","P_SAL_H","250-499","F","D1111","BG",2012,2.95
"EUR","P_SAL_H","250-499","F41","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","F41","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","F41","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","F42","D01","BG",2012,3.98
"EUR","P_SAL_H","250-499","F42","D111","BG",2012,3.34
"EUR","P_SAL_H","250-499","F42","D1111","BG",2012,3.04
"EUR","P_SAL_H","250-499","F43","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","F43","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","F43","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","G","D01","BG",2012,3.65
"EUR","P_SAL_H","250-499","G","D111","BG",2012,3.11
"EUR","P_SAL_H","250-499","G","D1111","BG",2012,2.86
"EUR","P_SAL_H","250-499","G-J","D01","BG",2012,5
"EUR","P_SAL_H","250-499","G-J","D111","BG",2012,4.28
"EUR","P_SAL_H","250-499","G-J","D1111","BG",2012,3.87
"EUR","P_SAL_H","250-499","G-N","D01","BG",2012,4.14
"EUR","P_SAL_H","250-499","G-N","D111","BG",2012,3.56
"EUR","P_SAL_H","250-499","G-N","D1111","BG",2012,3.22
"EUR","P_SAL_H","250-499","G-S_X_O","D01","BG",2012,4.07
"EUR","P_SAL_H","250-499","G-S_X_O","D111","BG",2012,3.47
"EUR","P_SAL_H","250-499","G-S_X_O","D1111","BG",2012,3.1
"EUR","P_SAL_H","250-499","G45","D01","BG",2012,4.74
"EUR","P_SAL_H","250-499","G45","D111","BG",2012,4.04
"EUR","P_SAL_H","250-499","G45","D1111","BG",2012,3.68
"EUR","P_SAL_H","250-499","G46","D01","BG",2012,3.89
"EUR","P_SAL_H","250-499","G46","D111","BG",2012,3.32
"EUR","P_SAL_H","250-499","G46","D1111","BG",2012,3.03
"EUR","P_SAL_H","250-499","G47","D01","BG",2012,3.19
"EUR","P_SAL_H","250-499","G47","D111","BG",2012,2.7
"EUR","P_SAL_H","250-499","G47","D1111","BG",2012,2.51
"EUR","P_SAL_H","250-499","H","D01","BG",2012,3.29
"EUR","P_SAL_H","250-499","H","D111","BG",2012,2.59
"EUR","P_SAL_H","250-499","H","D1111","BG",2012,2.17
"EUR","P_SAL_H","250-499","H49","D01","BG",2012,3.03
"EUR","P_SAL_H","250-499","H49","D111","BG",2012,2.36
"EUR","P_SAL_H","250-499","H49","D1111","BG",2012,1.99
"EUR","P_SAL_H","250-499","H50","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","H50","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","H50","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","H51","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","H51","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","H51","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","H52","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","H52","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","H52","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","H53","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","H53","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","H53","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","I","D01","BG",2012,2.33
"EUR","P_SAL_H","250-499","I","D111","BG",2012,1.94
"EUR","P_SAL_H","250-499","I","D1111","BG",2012,1.76
"EUR","P_SAL_H","250-499","I55","D01","BG",2012,2.65
"EUR","P_SAL_H","250-499","I55","D111","BG",2012,2.22
"EUR","P_SAL_H","250-499","I55","D1111","BG",2012,1.99
"EUR","P_SAL_H","250-499","I56","D01","BG",2012,1.62
"EUR","P_SAL_H","250-499","I56","D111","BG",2012,1.35
"EUR","P_SAL_H","250-499","I56","D1111","BG",2012,1.27
"EUR","P_SAL_H","250-499","J","D01","BG",2012,10.7
"EUR","P_SAL_H","250-499","J","D111","BG",2012,9.42
"EUR","P_SAL_H","250-499","J","D1111","BG",2012,8.54
"EUR","P_SAL_H","250-499","J58","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","J58","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","J58","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","J60","D01","BG",2012,10.03
"EUR","P_SAL_H","250-499","J60","D111","BG",2012,8.79
"EUR","P_SAL_H","250-499","J60","D1111","BG",2012,8
"EUR","P_SAL_H","250-499","J61","D01","BG",2012,5.49
"EUR","P_SAL_H","250-499","J61","D111","BG",2012,4.47
"EUR","P_SAL_H","250-499","J61","D1111","BG",2012,4.07
"EUR","P_SAL_H","250-499","J62","D01","BG",2012,14.35
"EUR","P_SAL_H","250-499","J62","D111","BG",2012,12.8
"EUR","P_SAL_H","250-499","J62","D1111","BG",2012,11.61
"EUR","P_SAL_H","250-499","J63","D01","BG",2012,7.36
"EUR","P_SAL_H","250-499","J63","D111","BG",2012,6.4
"EUR","P_SAL_H","250-499","J63","D1111","BG",2012,5.79
"EUR","P_SAL_H","250-499","K","D01","BG",2012,5.96
"EUR","P_SAL_H","250-499","K","D111","BG",2012,5.17
"EUR","P_SAL_H","250-499","K","D1111","BG",2012,4.67
"EUR","P_SAL_H","250-499","K-N","D01","BG",2012,3.12
"EUR","P_SAL_H","250-499","K-N","D111","BG",2012,2.69
"EUR","P_SAL_H","250-499","K-N","D1111","BG",2012,2.44
"EUR","P_SAL_H","250-499","K64","D01","BG",2012,6.22
"EUR","P_SAL_H","250-499","K64","D111","BG",2012,5.36
"EUR","P_SAL_H","250-499","K64","D1111","BG",2012,4.76
"EUR","P_SAL_H","250-499","K65","D01","BG",2012,6.33
"EUR","P_SAL_H","250-499","K65","D111","BG",2012,5.51
"EUR","P_SAL_H","250-499","K65","D1111","BG",2012,5.06
"EUR","P_SAL_H","250-499","K66","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","K66","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","K66","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","L","D01","BG",2012,5.01
"EUR","P_SAL_H","250-499","L","D111","BG",2012,4.21
"EUR","P_SAL_H","250-499","L","D1111","BG",2012,3.82
"EUR","P_SAL_H","250-499","L68","D01","BG",2012,5.01
"EUR","P_SAL_H","250-499","L68","D111","BG",2012,4.21
"EUR","P_SAL_H","250-499","L68","D1111","BG",2012,3.82
"EUR","P_SAL_H","250-499","M","D01","BG",2012,5.01
"EUR","P_SAL_H","250-499","M","D111","BG",2012,4.19
"EUR","P_SAL_H","250-499","M","D1111","BG",2012,3.71
"EUR","P_SAL_H","250-499","M69","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","M69","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","M69","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","M70","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","M70","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","M70","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","M71","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","M71","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","M71","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","M72","D01","BG",2012,2.55
"EUR","P_SAL_H","250-499","M72","D111","BG",2012,2.1
"EUR","P_SAL_H","250-499","M72","D1111","BG",2012,1.9
"EUR","P_SAL_H","250-499","M73","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","M73","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","M73","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","M74","D01","BG",2012,9.27
"EUR","P_SAL_H","250-499","M74","D111","BG",2012,7.87
"EUR","P_SAL_H","250-499","M74","D1111","BG",2012,7.19
"EUR","P_SAL_H","250-499","N","D01","BG",2012,1.84
"EUR","P_SAL_H","250-499","N","D111","BG",2012,1.62
"EUR","P_SAL_H","250-499","N","D1111","BG",2012,1.49
"EUR","P_SAL_H","250-499","N78","D01","BG",2012,3.28
"EUR","P_SAL_H","250-499","N78","D111","BG",2012,2.77
"EUR","P_SAL_H","250-499","N78","D1111","BG",2012,2.57
"EUR","P_SAL_H","250-499","N80","D01","BG",2012,1.73
"EUR","P_SAL_H","250-499","N80","D111","BG",2012,1.47
"EUR","P_SAL_H","250-499","N80","D1111","BG",2012,1.36
"EUR","P_SAL_H","250-499","N81","D01","BG",2012,1.21
"EUR","P_SAL_H","250-499","N81","D111","BG",2012,1.19
"EUR","P_SAL_H","250-499","N81","D1111","BG",2012,1.08
"EUR","P_SAL_H","250-499","N82","D01","BG",2012,4.69
"EUR","P_SAL_H","250-499","N82","D111","BG",2012,3.94
"EUR","P_SAL_H","250-499","N82","D1111","BG",2012,3.59
"EUR","P_SAL_H","250-499","O","D01","BG",2012,4.67
"EUR","P_SAL_H","250-499","O","D111","BG",2012,3.66
"EUR","P_SAL_H","250-499","O","D1111","BG",2012,3.22
"EUR","P_SAL_H","250-499","O-S","D01","BG",2012,4.23
"EUR","P_SAL_H","250-499","O-S","D111","BG",2012,3.44
"EUR","P_SAL_H","250-499","O-S","D1111","BG",2012,3
"EUR","P_SAL_H","250-499","O84","D01","BG",2012,4.67
"EUR","P_SAL_H","250-499","O84","D111","BG",2012,3.66
"EUR","P_SAL_H","250-499","O84","D1111","BG",2012,3.22
"EUR","P_SAL_H","250-499","P","D01","BG",2012,4.91
"EUR","P_SAL_H","250-499","P","D111","BG",2012,4.08
"EUR","P_SAL_H","250-499","P","D1111","BG",2012,3.39
"EUR","P_SAL_H","250-499","P-S","D01","BG",2012,3.88
"EUR","P_SAL_H","250-499","P-S","D111","BG",2012,3.26
"EUR","P_SAL_H","250-499","P-S","D1111","BG",2012,2.82
"EUR","P_SAL_H","250-499","P85","D01","BG",2012,4.91
"EUR","P_SAL_H","250-499","P85","D111","BG",2012,4.08
"EUR","P_SAL_H","250-499","P85","D1111","BG",2012,3.39
"EUR","P_SAL_H","250-499","Q","D01","BG",2012,3.84
"EUR","P_SAL_H","250-499","Q","D111","BG",2012,3.21
"EUR","P_SAL_H","250-499","Q","D1111","BG",2012,2.82
"EUR","P_SAL_H","250-499","Q86","D01","BG",2012,3.97
"EUR","P_SAL_H","250-499","Q86","D111","BG",2012,3.32
"EUR","P_SAL_H","250-499","Q86","D1111","BG",2012,2.92
"EUR","P_SAL_H","250-499","Q87","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","Q87","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","Q87","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","Q88","D01","BG",2012,2.37
"EUR","P_SAL_H","250-499","Q88","D111","BG",2012,1.98
"EUR","P_SAL_H","250-499","Q88","D1111","BG",2012,1.68
"EUR","P_SAL_H","250-499","R","D01","BG",2012,2.89
"EUR","P_SAL_H","250-499","R","D111","BG",2012,2.42
"EUR","P_SAL_H","250-499","R","D1111","BG",2012,2.13
"EUR","P_SAL_H","250-499","R90","D01","BG",2012,2.82
"EUR","P_SAL_H","250-499","R90","D111","BG",2012,2.34
"EUR","P_SAL_H","250-499","R90","D1111","BG",2012,2.03
"EUR","P_SAL_H","250-499","R91","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","R91","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","R91","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","R92","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","R92","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","R92","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","R93","D01","BG",2012,NA
"EUR","P_SAL_H","250-499","R93","D111","BG",2012,NA
"EUR","P_SAL_H","250-499","R93","D1111","BG",2012,NA
"EUR","P_SAL_H","250-499","S","D01","BG",2012,1.82
"EUR","P_SAL_H","250-499","S","D111","BG",2012,1.81
"EUR","P_SAL_H","250-499","S","D1111","BG",2012,1.69
"EUR","P_SAL_H","250-499","S94","D01","BG",2012,1.82
"EUR","P_SAL_H","250-499","S94","D111","BG",2012,1.81
"EUR","P_SAL_H","250-499","S94","D1111","BG",2012,1.69
"EUR","P_SAL_H","50-249","B","D01","BG",2012,3.82
"EUR","P_SAL_H","50-249","B","D111","BG",2012,3.01
"EUR","P_SAL_H","50-249","B","D1111","BG",2012,2.67
"EUR","P_SAL_H","50-249","B-E","D01","BG",2012,2.63
"EUR","P_SAL_H","50-249","B-E","D111","BG",2012,2.2
"EUR","P_SAL_H","50-249","B-E","D1111","BG",2012,1.99
"EUR","P_SAL_H","50-249","B-F","D01","BG",2012,2.69
"EUR","P_SAL_H","50-249","B-F","D111","BG",2012,2.25
"EUR","P_SAL_H","50-249","B-F","D1111","BG",2012,2.05
"EUR","P_SAL_H","50-249","B-N","D01","BG",2012,3.07
"EUR","P_SAL_H","50-249","B-N","D111","BG",2012,2.61
"EUR","P_SAL_H","50-249","B-N","D1111","BG",2012,2.38
"EUR","P_SAL_H","50-249","B-S","D01","BG",2012,3.18
"EUR","P_SAL_H","50-249","B-S","D111","BG",2012,2.68
"EUR","P_SAL_H","50-249","B-S","D1111","BG",2012,2.41
"EUR","P_SAL_H","50-249","B-S_X_O","D01","BG",2012,3.16
"EUR","P_SAL_H","50-249","B-S_X_O","D111","BG",2012,2.67
"EUR","P_SAL_H","50-249","B-S_X_O","D1111","BG",2012,2.41
"EUR","P_SAL_H","50-249","B05","D01","BG",2012,3.52
"EUR","P_SAL_H","50-249","B05","D111","BG",2012,2.73
"EUR","P_SAL_H","50-249","B05","D1111","BG",2012,2.45
"EUR","P_SAL_H","50-249","B07","D01","BG",2012,4.49
"EUR","P_SAL_H","50-249","B07","D111","BG",2012,3.3
"EUR","P_SAL_H","50-249","B07","D1111","BG",2012,2.84
"EUR","P_SAL_H","50-249","B08","D01","BG",2012,3.7
"EUR","P_SAL_H","50-249","B08","D111","BG",2012,2.99
"EUR","P_SAL_H","50-249","B08","D1111","BG",2012,2.66
"EUR","P_SAL_H","50-249","B09","D01","BG",2012,NA
"EUR","P_SAL_H","50-249","B09","D111","BG",2012,NA
"EUR","P_SAL_H","50-249","B09","D1111","BG",2012,NA
"EUR","P_SAL_H","50-249","C","D01","BG",2012,2.56
"EUR","P_SAL_H","50-249","C","D111","BG",2012,2.14
"EUR","P_SAL_H","50-249","C","D1111","BG",2012,1.95
"EUR","P_SAL_H","50-249","C10","D01","BG",2012,2.41
"EUR","P_SAL_H","50-249","C10","D111","BG",2012,2.03
"EUR","P_SAL_H","50-249","C10","D1111","BG",2012,1.86
"EUR","P_SAL_H","50-249","C11","D01","BG",2012,2.82
"EUR","P_SAL_H","50-249","C11","D111","BG",2012,2.36
"EUR","P_SAL_H","50-249","C11","D1111","BG",2012,2.13
"EUR","P_SAL_H","50-249","C12","D01","BG",2012,3.07
"EUR","P_SAL_H","50-249","C12","D111","BG",2012,2.47
"EUR","P_SAL_H","50-249","C12","D1111","BG",2012,2.27
"EUR","P_SAL_H","50-249","C13","D01","BG",2012,2.29
"EUR","P_SAL_H","50-249","C13","D111","BG",2012,1.88
"EUR","P_SAL_H","50-249","C13","D1111","BG",2012,1.7
"EUR","P_SAL_H","50-249","C14","D01","BG",2012,1.72
"EUR","P_SAL_H","50-249","C14","D111","BG",2012,1.44
"EUR","P_SAL_H","50-249","C14","D1111","BG",2012,1.31
"EUR","P_SAL_H","50-249","C15","D01","BG",2012,1.7
"EUR","P_SAL_H","50-249","C15","D111","BG",2012,1.42
"EUR","P_SAL_H","50-249","C15","D1111","BG",2012,1.29
"EUR","P_SAL_H","50-249","C16","D01","BG",2012,2.13
"EUR","P_SAL_H","50-249","C16","D111","BG",2012,1.79
"EUR","P_SAL_H","50-249","C16","D1111","BG",2012,1.61
"EUR","P_SAL_H","50-249","C17","D01","BG",2012,2.41
"EUR","P_SAL_H","50-249","C17","D111","BG",2012,2.01
"EUR","P_SAL_H","50-249","C17","D1111","BG",2012,1.86
"EUR","P_SAL_H","50-249","C18","D01","BG",2012,3.31
"EUR","P_SAL_H","50-249","C18","D111","BG",2012,2.77
"EUR","P_SAL_H","50-249","C18","D1111","BG",2012,2.51
"EUR","P_SAL_H","50-249","C19","D01","BG",2012,3.74
"EUR","P_SAL_H","50-249","C19","D111","BG",2012,3.12
"EUR","P_SAL_H","50-249","C19","D1111","BG",2012,2.86
"EUR","P_SAL_H","50-249","C20","D01","BG",2012,3.52
"EUR","P_SAL_H","50-249","C20","D111","BG",2012,2.95
"EUR","P_SAL_H","50-249","C20","D1111","BG",2012,2.7
"EUR","P_SAL_H","50-249","C21","D01","BG",2012,3.61
"EUR","P_SAL_H","50-249","C21","D111","BG",2012,3.04
"EUR","P_SAL_H","50-249","C21","D1111","BG",2012,2.78
"EUR","P_SAL_H","50-249","C22","D01","BG",2012,2.63
"EUR","P_SAL_H","50-249","C22","D111","BG",2012,2.22
"EUR","P_SAL_H","50-249","C22","D1111","BG",2012,2.02
"EUR","P_SAL_H","50-249","C23","D01","BG",2012,3.86
"EUR","P_SAL_H","50-249","C23","D111","BG",2012,3.22
"EUR","P_SAL_H","50-249","C23","D1111","BG",2012,2.85
"EUR","P_SAL_H","50-249","C24","D01","BG",2012,3.13
"EUR","P_SAL_H","50-249","C24","D111","BG",2012,2.56
"EUR","P_SAL_H","50-249","C24","D1111","BG",2012,2.3
"EUR","P_SAL_H","50-249","C25","D01","BG",2012,2.89
"EUR","P_SAL_H","50-249","C25","D111","BG",2012,2.43
"EUR","P_SAL_H","50-249","C25","D1111","BG",2012,2.2
"EUR","P_SAL_H","50-249","C26","D01","BG",2012,4.18
"EUR","P_SAL_H","50-249","C26","D111","BG",2012,3.58
"EUR","P_SAL_H","50-249","C26","D1111","BG",2012,3.25
"EUR","P_SAL_H","50-249","C27","D01","BG",2012,3.19
"EUR","P_SAL_H","50-249","C27","D111","BG",2012,2.68
"EUR","P_SAL_H","50-249","C27","D1111","BG",2012,2.46
"EUR","P_SAL_H","50-249","C28","D01","BG",2012,3.48
"EUR","P_SAL_H","50-249","C28","D111","BG",2012,2.9
"EUR","P_SAL_H","50-249","C28","D1111","BG",2012,2.64
"EUR","P_SAL_H","50-249","C29","D01","BG",2012,2.3
"EUR","P_SAL_H","50-249","C29","D111","BG",2012,1.93
"EUR","P_SAL_H","50-249","C29","D1111","BG",2012,1.76
"EUR","P_SAL_H","50-249","C30","D01","BG",2012,3.11
"EUR","P_SAL_H","50-249","C30","D111","BG",2012,2.64
"EUR","P_SAL_H","50-249","C30","D1111","BG",2012,2.39
"EUR","P_SAL_H","50-249","C31","D01","BG",2012,2.14
"EUR","P_SAL_H","50-249","C31","D111","BG",2012,1.8
"EUR","P_SAL_H","50-249","C31","D1111","BG",2012,1.64
"EUR","P_SAL_H","50-249","C32","D01","BG",2012,2.66
"EUR","P_SAL_H","50-249","C32","D111","BG",2012,2.23
"EUR","P_SAL_H","50-249","C32","D1111","BG",2012,2
"EUR","P_SAL_H","50-249","C33","D01","BG",2012,4.31
"EUR","P_SAL_H","50-249","C33","D111","BG",2012,3.62
"EUR","P_SAL_H","50-249","C33","D1111","BG",2012,3.23
"EUR","P_SAL_H","50-249","D","D01","BG",2012,5.72
"EUR","P_SAL_H","50-249","D","D111","BG",2012,4.77
"EUR","P_SAL_H","50-249","D","D1111","BG",2012,3.93
"EUR","P_SAL_H","50-249","D35","D01","BG",2012,5.72
"EUR","P_SAL_H","50-249","D35","D111","BG",2012,4.77
"EUR","P_SAL_H","50-249","D35","D1111","BG",2012,3.93
"EUR","P_SAL_H","50-249","E","D01","BG",2012,2.73
"EUR","P_SAL_H","50-249","E","D111","BG",2012,2.29
"EUR","P_SAL_H","50-249","E","D1111","BG",2012,2.06
"EUR","P_SAL_H","50-249","E36","D01","BG",2012,2.71
"EUR","P_SAL_H","50-249","E36","D111","BG",2012,2.22
"EUR","P_SAL_H","50-249","E36","D1111","BG",2012,1.84
"EUR","P_SAL_H","50-249","E37","D01","BG",2012,NA
"EUR","P_SAL_H","50-249","E37","D111","BG",2012,NA
"EUR","P_SAL_H","50-249","E37","D1111","BG",2012,NA
"EUR","P_SAL_H","50-249","E38","D01","BG",2012,2.7
"EUR","P_SAL_H","50-249","E38","D111","BG",2012,2.28
"EUR","P_SAL_H","50-249","E38","D1111","BG",2012,2.09
"EUR","P_SAL_H","50-249","E39","D01","BG",2012,3
"EUR","P_SAL_H","50-249","E39","D111","BG",2012,2.48
"EUR","P_SAL_H","50-249","E39","D1111","BG",2012,2.08
"EUR","P_SAL_H","50-249","F","D01","BG",2012,2.94
"EUR","P_SAL_H","50-249","F","D111","BG",2012,2.48
"EUR","P_SAL_H","50-249","F","D1111","BG",2012,2.28
"EUR","P_SAL_H","50-249","F41","D01","BG",2012,2.66
"EUR","P_SAL_H","50-249","F41","D111","BG",2012,2.25
"EUR","P_SAL_H","50-249","F41","D1111","BG",2012,2.08
"EUR","P_SAL_H","50-249","F42","D01","BG",2012,3.16
"EUR","P_SAL_H","50-249","F42","D111","BG",2012,2.65
"EUR","P_SAL_H","50-249","F42","D1111","BG",2012,2.43
"EUR","P_SAL_H","50-249","F43","D01","BG",2012,3.17
"EUR","P_SAL_H","50-249","F43","D111","BG",2012,2.66
"EUR","P_SAL_H","50-249","F43","D1111","BG",2012,2.48
"EUR","P_SAL_H","50-249","G","D01","BG",2012,3.45
"EUR","P_SAL_H","50-249","G","D111","BG",2012,2.95
"EUR","P_SAL_H","50-249","G","D1111","BG",2012,2.72
"EUR","P_SAL_H","50-249","G-J","D01","BG",2012,3.68
"EUR","P_SAL_H","50-249","G-J","D111","BG",2012,3.15
"EUR","P_SAL_H","50-249","G-J","D1111","BG",2012,2.9
"EUR","P_SAL_H","50-249","G-N","D01","BG",2012,3.52
"EUR","P_SAL_H","50-249","G-N","D111","BG",2012,3.03
"EUR","P_SAL_H","50-249","G-N","D1111","BG",2012,2.78
"EUR","P_SAL_H","50-249","G-S_X_O","D01","BG",2012,3.51
"EUR","P_SAL_H","50-249","G-S_X_O","D111","BG",2012,2.98
"EUR","P_SAL_H","50-249","G-S_X_O","D1111","BG",2012,2.67
"EUR","P_SAL_H","50-249","G45","D01","BG",2012,4.45
"EUR","P_SAL_H","50-249","G45","D111","BG",2012,3.83
"EUR","P_SAL_H","50-249","G45","D1111","BG",2012,3.47
"EUR","P_SAL_H","50-249","G46","D01","BG",2012,3.85
"EUR","P_SAL_H","50-249","G46","D111","BG",2012,3.31
"EUR","P_SAL_H","50-249","G46","D1111","BG",2012,3.05
"EUR","P_SAL_H","50-249","G47","D01","BG",2012,2.72
"EUR","P_SAL_H","50-249","G47","D111","BG",2012,2.3
"EUR","P_SAL_H","50-249","G47","D1111","BG",2012,2.13
"EUR","P_SAL_H","50-249","H","D01","BG",2012,3.32
"EUR","P_SAL_H","50-249","H","D111","BG",2012,2.75
"EUR","P_SAL_H","50-249","H","D1111","BG",2012,2.49
"EUR","P_SAL_H","50-249","H49","D01","BG",2012,2.33
"EUR","P_SAL_H","50-249","H49","D111","BG",2012,1.89
"EUR","P_SAL_H","50-249","H49","D1111","BG",2012,1.74
"EUR","P_SAL_H","50-249","H50","D01","BG",2012,4.72
"EUR","P_SAL_H","50-249","H50","D111","BG",2012,3.87
"EUR","P_SAL_H","50-249","H50","D1111","BG",2012,3.4
"EUR","P_SAL_H","50-249","H51","D01","BG",2012,9.29
"EUR","P_SAL_H","50-249","H51","D111","BG",2012,7.7
"EUR","P_SAL_H","50-249","H51","D1111","BG",2012,6.85
"EUR","P_SAL_H","50-249","H52","D01","BG",2012,5.27
"EUR","P_SAL_H","50-249","H52","D111","BG",2012,4.54
"EUR","P_SAL_H","50-249","H52","D1111","BG",2012,3.98
"EUR","P_SAL_H","50-249","H53","D01","BG",2012,2.99
"EUR","P_SAL_H","50-249","H53","D111","BG",2012,2.49
"EUR","P_SAL_H","50-249","H53","D1111","BG",2012,2.31
"EUR","P_SAL_H","50-249","I","D01","BG",2012,2.54
"EUR","P_SAL_H","50-249","I","D111","BG",2012,2.13
"EUR","P_SAL_H","50-249","I","D1111","BG",2012,1.99
"EUR","P_SAL_H","50-249","I55","D01","BG",2012,2.78
"EUR","P_SAL_H","50-249","I55","D111","BG",2012,2.34
"EUR","P_SAL_H","50-249","I55","D1111","BG",2012,2.19
"EUR","P_SAL_H","50-249","I56","D01","BG",2012,2.08
"EUR","P_SAL_H","50-249","I56","D111","BG",2012,1.74
"EUR","P_SAL_H","50-249","I56","D1111","BG",2012,1.63
"EUR","P_SAL_H","50-249","J","D01","BG",2012,7.16
"EUR","P_SAL_H","50-249","J","D111","BG",2012,6.28
"EUR","P_SAL_H","50-249","J","D1111","BG",2012,5.79
"EUR","P_SAL_H","50-249","J58","D01","BG",2012,4.21
"EUR","P_SAL_H","50-249","J58","D111","BG",2012,3.62
"EUR","P_SAL_H","50-249","J58","D1111","BG",2012,3.34
