"currency","nace_r2","geo","time","values"
"MIO_NAC","G-J","BG425",2003,82.63
"MIO_NAC","J","BG",2003,1339.59
"MIO_NAC","J","BG3",2003,443.15
"MIO_NAC","J","BG31",2003,107.21
"MIO_NAC","J","BG311",2003,14.71
"MIO_NAC","J","BG312",2003,18.27
"MIO_NAC","J","BG313",2003,23.58
"MIO_NAC","J","BG314",2003,32.66
"MIO_NAC","J","BG315",2003,17.99
"MIO_NAC","J","BG32",2003,113.52
"MIO_NAC","J","BG321",2003,34.12
"MIO_NAC","J","BG322",2003,16.87
"MIO_NAC","J","BG323",2003,36.29
"MIO_NAC","J","BG324",2003,12.98
"MIO_NAC","J","BG325",2003,13.26
"MIO_NAC","J","BG33",2003,107.8
"MIO_NAC","J","BG331",2003,52.4
"MIO_NAC","J","BG332",2003,21.22
"MIO_NAC","J","BG333",2003,21.28
"MIO_NAC","J","BG334",2003,12.9
"MIO_NAC","J","BG34",2003,114.62
"MIO_NAC","J","BG341",2003,44.99
"MIO_NAC","J","BG342",2003,18.88
"MIO_NAC","J","BG343",2003,14.9
"MIO_NAC","J","BG344",2003,35.85
"MIO_NAC","J","BG4",2003,896.43
"MIO_NAC","J","BG41",2003,725.57
"MIO_NAC","J","BG411",2003,640.45
"MIO_NAC","J","BG412",2003,29.95
"MIO_NAC","J","BG413",2003,27.44
"MIO_NAC","J","BG414",2003,14.56
"MIO_NAC","J","BG415",2003,13.18
"MIO_NAC","J","BG42",2003,170.86
"MIO_NAC","J","BG421",2003,90.49
"MIO_NAC","J","BG422",2003,26.08
"MIO_NAC","J","BG423",2003,23.79
"MIO_NAC","J","BG424",2003,16.19
"MIO_NAC","J","BG425",2003,14.3
"MIO_NAC","K","BG",2003,1326.52
"MIO_NAC","K","BG3",2003,407.41
"MIO_NAC","K","BG31",2003,67.5
"MIO_NAC","K","BG311",2003,7.57
"MIO_NAC","K","BG312",2003,8.35
"MIO_NAC","K","BG313",2003,16.58
"MIO_NAC","K","BG314",2003,22.86
"MIO_NAC","K","BG315",2003,12.15
"MIO_NAC","K","BG32",2003,81.81
"MIO_NAC","K","BG321",2003,32.27
"MIO_NAC","K","BG322",2003,12.89
"MIO_NAC","K","BG323",2003,19.27
"MIO_NAC","K","BG324",2003,8.89
"MIO_NAC","K","BG325",2003,8.49
"MIO_NAC","K","BG33",2003,111.52
"MIO_NAC","K","BG331",2003,67.93
"MIO_NAC","K","BG332",2003,23.99
"MIO_NAC","K","BG333",2003,12.79
"MIO_NAC","K","BG334",2003,6.81
"MIO_NAC","K","BG34",2003,146.59
"MIO_NAC","K","BG341",2003,65.59
"MIO_NAC","K","BG342",2003,21.1
"MIO_NAC","K","BG343",2003,9.56
"MIO_NAC","K","BG344",2003,50.33
"MIO_NAC","K","BG4",2003,919.11
"MIO_NAC","K","BG41",2003,788.99
"MIO_NAC","K","BG411",2003,743.06
"MIO_NAC","K","BG412",2003,2.34
"MIO_NAC","K","BG413",2003,28.51
"MIO_NAC","K","BG414",2003,5.8
"MIO_NAC","K","BG415",2003,9.29
"MIO_NAC","K","BG42",2003,130.12
"MIO_NAC","K","BG421",2003,79.44
"MIO_NAC","K","BG422",2003,18.44
"MIO_NAC","K","BG423",2003,13.72
"MIO_NAC","K","BG424",2003,10.68
"MIO_NAC","K","BG425",2003,7.84
"MIO_NAC","K-N","BG",2003,6483.4
"MIO_NAC","K-N","BG3",2003,2834.64
"MIO_NAC","K-N","BG31",2003,677.76
"MIO_NAC","K-N","BG311",2003,89.56
"MIO_NAC","K-N","BG312",2003,118.53
"MIO_NAC","K-N","BG313",2003,145.51
"MIO_NAC","K-N","BG314",2003,206.21
"MIO_NAC","K-N","BG315",2003,117.96
"MIO_NAC","K-N","BG32",2003,625.7
"MIO_NAC","K-N","BG321",2003,193.65
"MIO_NAC","K-N","BG322",2003,99.74
"MIO_NAC","K-N","BG323",2003,170.16
"MIO_NAC","K-N","BG324",2003,84.52
"MIO_NAC","K-N","BG325",2003,77.65
"MIO_NAC","K-N","BG33",2003,737.4
"MIO_NAC","K-N","BG331",2003,387.81
"MIO_NAC","K-N","BG332",2003,145
"MIO_NAC","K-N","BG333",2003,120.46
"MIO_NAC","K-N","BG334",2003,84.12
"MIO_NAC","K-N","BG34",2003,793.78
"MIO_NAC","K-N","BG341",2003,311.17
"MIO_NAC","K-N","BG342",2003,132.73
"MIO_NAC","K-N","BG343",2003,94.97
"MIO_NAC","K-N","BG344",2003,254.93
"MIO_NAC","K-N","BG4",2003,3648.75
"MIO_NAC","K-N","BG41",2003,2678.44
"MIO_NAC","K-N","BG411",2003,2078.62
"MIO_NAC","K-N","BG412",2003,204.02
"MIO_NAC","K-N","BG413",2003,177.4
"MIO_NAC","K-N","BG414",2003,107.94
"MIO_NAC","K-N","BG415",2003,110.47
"MIO_NAC","K-N","BG42",2003,970.32
"MIO_NAC","K-N","BG421",2003,473.09
"MIO_NAC","K-N","BG422",2003,164.83
"MIO_NAC","K-N","BG423",2003,158.62
"MIO_NAC","K-N","BG424",2003,82.64
"MIO_NAC","K-N","BG425",2003,91.15
"MIO_NAC","L","BG",2003,3904.55
"MIO_NAC","L","BG3",2003,2022.65
"MIO_NAC","L","BG31",2003,522.34
"MIO_NAC","L","BG311",2003,71.43
"MIO_NAC","L","BG312",2003,95.38
"MIO_NAC","L","BG313",2003,109.77
"MIO_NAC","L","BG314",2003,153.33
"MIO_NAC","L","BG315",2003,92.42
"MIO_NAC","L","BG32",2003,462.01
"MIO_NAC","L","BG321",2003,139.58
"MIO_NAC","L","BG322",2003,76.29
"MIO_NAC","L","BG323",2003,126.1
"MIO_NAC","L","BG324",2003,62.91
"MIO_NAC","L","BG325",2003,57.13
"MIO_NAC","L","BG33",2003,501.99
"MIO_NAC","L","BG331",2003,249.02
"MIO_NAC","L","BG332",2003,99.12
"MIO_NAC","L","BG333",2003,89.49
"MIO_NAC","L","BG334",2003,64.37
"MIO_NAC","L","BG34",2003,536.32
"MIO_NAC","L","BG341",2003,198.95
"MIO_NAC","L","BG342",2003,94.79
"MIO_NAC","L","BG343",2003,73.34
"MIO_NAC","L","BG344",2003,169.24
"MIO_NAC","L","BG4",2003,1881.9
"MIO_NAC","L","BG41",2003,1183.13
"MIO_NAC","L","BG411",2003,694.46
"MIO_NAC","L","BG412",2003,181.47
"MIO_NAC","L","BG413",2003,128.46
"MIO_NAC","L","BG414",2003,91.87
"MIO_NAC","L","BG415",2003,86.87
"MIO_NAC","L","BG42",2003,698.77
"MIO_NAC","L","BG421",2003,318.09
"MIO_NAC","L","BG422",2003,123.89
"MIO_NAC","L","BG423",2003,126.2
"MIO_NAC","L","BG424",2003,60.85
"MIO_NAC","L","BG425",2003,69.74
"MIO_NAC","M_N","BG",2003,1252.33
"MIO_NAC","M_N","BG3",2003,404.58
"MIO_NAC","M_N","BG31",2003,87.92
"MIO_NAC","M_N","BG311",2003,10.56
"MIO_NAC","M_N","BG312",2003,14.79
"MIO_NAC","M_N","BG313",2003,19.16
"MIO_NAC","M_N","BG314",2003,30.01
"MIO_NAC","M_N","BG315",2003,13.39
"MIO_NAC","M_N","BG32",2003,81.89
"MIO_NAC","M_N","BG321",2003,21.79
"MIO_NAC","M_N","BG322",2003,10.57
"MIO_NAC","M_N","BG323",2003,24.79
"MIO_NAC","M_N","BG324",2003,12.71
"MIO_NAC","M_N","BG325",2003,12.03
"MIO_NAC","M_N","BG33",2003,123.89
"MIO_NAC","M_N","BG331",2003,70.87
"MIO_NAC","M_N","BG332",2003,21.9
"MIO_NAC","M_N","BG333",2003,18.18
"MIO_NAC","M_N","BG334",2003,12.95
"MIO_NAC","M_N","BG34",2003,110.88
"MIO_NAC","M_N","BG341",2003,46.63
"MIO_NAC","M_N","BG342",2003,16.84
"MIO_NAC","M_N","BG343",2003,12.07
"MIO_NAC","M_N","BG344",2003,35.35
"MIO_NAC","M_N","BG4",2003,847.75
"MIO_NAC","M_N","BG41",2003,706.32
"MIO_NAC","M_N","BG411",2003,641.1
"MIO_NAC","M_N","BG412",2003,20.21
"MIO_NAC","M_N","BG413",2003,20.43
"MIO_NAC","M_N","BG414",2003,10.28
"MIO_NAC","M_N","BG415",2003,14.31
"MIO_NAC","M_N","BG42",2003,141.43
"MIO_NAC","M_N","BG421",2003,75.56
"MIO_NAC","M_N","BG422",2003,22.5
"MIO_NAC","M_N","BG423",2003,18.7
"MIO_NAC","M_N","BG424",2003,11.11
"MIO_NAC","M_N","BG425",2003,13.56
"MIO_NAC","O-Q","BG",2003,4436.41
"MIO_NAC","O-Q","BG3",2003,1994.17
"MIO_NAC","O-Q","BG31",2003,505.41
"MIO_NAC","O-Q","BG311",2003,64.88
"MIO_NAC","O-Q","BG312",2003,85.41
"MIO_NAC","O-Q","BG313",2003,109.87
"MIO_NAC","O-Q","BG314",2003,155.31
"MIO_NAC","O-Q","BG315",2003,89.93
"MIO_NAC","O-Q","BG32",2003,465.37
"MIO_NAC","O-Q","BG321",2003,145.12
"MIO_NAC","O-Q","BG322",2003,68.55
"MIO_NAC","O-Q","BG323",2003,125.88
"MIO_NAC","O-Q","BG324",2003,65.24
"MIO_NAC","O-Q","BG325",2003,60.6
"MIO_NAC","O-Q","BG33",2003,496.19
"MIO_NAC","O-Q","BG331",2003,241.37
"MIO_NAC","O-Q","BG332",2003,93.51
"MIO_NAC","O-Q","BG333",2003,99.06
"MIO_NAC","O-Q","BG334",2003,62.26
"MIO_NAC","O-Q","BG34",2003,527.21
"MIO_NAC","O-Q","BG341",2003,201.04
"MIO_NAC","O-Q","BG342",2003,94.72
"MIO_NAC","O-Q","BG343",2003,62.41
"MIO_NAC","O-Q","BG344",2003,169.04
"MIO_NAC","O-Q","BG4",2003,2442.24
"MIO_NAC","O-Q","BG41",2003,1700.74
"MIO_NAC","O-Q","BG411",2003,1297.81
"MIO_NAC","O-Q","BG412",2003,96.46
"MIO_NAC","O-Q","BG413",2003,163.67
"MIO_NAC","O-Q","BG414",2003,61.13
"MIO_NAC","O-Q","BG415",2003,81.67
"MIO_NAC","O-Q","BG42",2003,741.5
"MIO_NAC","O-Q","BG421",2003,340.53
"MIO_NAC","O-Q","BG422",2003,125.08
"MIO_NAC","O-Q","BG423",2003,119.89
"MIO_NAC","O-Q","BG424",2003,78.85
"MIO_NAC","O-Q","BG425",2003,77.14
"MIO_NAC","O-U","BG",2003,4989.23
"MIO_NAC","O-U","BG3",2003,2193.53
"MIO_NAC","O-U","BG31",2003,538.7
"MIO_NAC","O-U","BG311",2003,69.43
"MIO_NAC","O-U","BG312",2003,89.91
"MIO_NAC","O-U","BG313",2003,115.57
"MIO_NAC","O-U","BG314",2003,167.63
"MIO_NAC","O-U","BG315",2003,96.16
"MIO_NAC","O-U","BG32",2003,515.9
"MIO_NAC","O-U","BG321",2003,157.19
"MIO_NAC","O-U","BG322",2003,78.39
"MIO_NAC","O-U","BG323",2003,145.26
"MIO_NAC","O-U","BG324",2003,70.79
"MIO_NAC","O-U","BG325",2003,64.27
"MIO_NAC","O-U","BG33",2003,548.91
"MIO_NAC","O-U","BG331",2003,273.63
"MIO_NAC","O-U","BG332",2003,100.7
"MIO_NAC","O-U","BG333",2003,108.22
"MIO_NAC","O-U","BG334",2003,66.36
"MIO_NAC","O-U","BG34",2003,590.03
"MIO_NAC","O-U","BG341",2003,226.42
"MIO_NAC","O-U","BG342",2003,105.81
"MIO_NAC","O-U","BG343",2003,70.25
"MIO_NAC","O-U","BG344",2003,187.56
"MIO_NAC","O-U","BG4",2003,2795.7
"MIO_NAC","O-U","BG41",2003,1984.75
"MIO_NAC","O-U","BG411",2003,1546.33
"MIO_NAC","O-U","BG412",2003,104.92
"MIO_NAC","O-U","BG413",2003,177.92
"MIO_NAC","O-U","BG414",2003,66.95
"MIO_NAC","O-U","BG415",2003,88.62
"MIO_NAC","O-U","BG42",2003,810.95
"MIO_NAC","O-U","BG421",2003,383.29
"MIO_NAC","O-U","BG422",2003,134.54
"MIO_NAC","O-U","BG423",2003,128.6
"MIO_NAC","O-U","BG424",2003,82.45
"MIO_NAC","O-U","BG425",2003,82.08
"MIO_NAC","R-U","BG",2003,552.82
"MIO_NAC","R-U","BG3",2003,199.36
"MIO_NAC","R-U","BG31",2003,33.29
"MIO_NAC","R-U","BG311",2003,4.54
"MIO_NAC","R-U","BG312",2003,4.5
"MIO_NAC","R-U","BG313",2003,5.7
"MIO_NAC","R-U","BG314",2003,12.32
"MIO_NAC","R-U","BG315",2003,6.23
"MIO_NAC","R-U","BG32",2003,50.53
"MIO_NAC","R-U","BG321",2003,12.07
"MIO_NAC","R-U","BG322",2003,9.84
"MIO_NAC","R-U","BG323",2003,19.39
"MIO_NAC","R-U","BG324",2003,5.55
"MIO_NAC","R-U","BG325",2003,3.68
"MIO_NAC","R-U","BG33",2003,52.72
"MIO_NAC","R-U","BG331",2003,32.26
"MIO_NAC","R-U","BG332",2003,7.19
"MIO_NAC","R-U","BG333",2003,9.16
"MIO_NAC","R-U","BG334",2003,4.1
"MIO_NAC","R-U","BG34",2003,62.82
"MIO_NAC","R-U","BG341",2003,25.38
"MIO_NAC","R-U","BG342",2003,11.08
"MIO_NAC","R-U","BG343",2003,7.84
"MIO_NAC","R-U","BG344",2003,18.52
"MIO_NAC","R-U","BG4",2003,353.46
"MIO_NAC","R-U","BG41",2003,284
"MIO_NAC","R-U","BG411",2003,248.52
"MIO_NAC","R-U","BG412",2003,8.46
"MIO_NAC","R-U","BG413",2003,14.25
"MIO_NAC","R-U","BG414",2003,5.82
"MIO_NAC","R-U","BG415",2003,6.95
"MIO_NAC","R-U","BG42",2003,69.46
"MIO_NAC","R-U","BG421",2003,42.76
"MIO_NAC","R-U","BG422",2003,9.45
"MIO_NAC","R-U","BG423",2003,8.71
"MIO_NAC","R-U","BG424",2003,3.6
"MIO_NAC","R-U","BG425",2003,4.94
"MIO_NAC","TOTAL","BG",2003,31869.67
"MIO_NAC","TOTAL","BG3",2003,14465.03
"MIO_NAC","TOTAL","BG31",2003,3282.26
"MIO_NAC","TOTAL","BG311",2003,357.19
"MIO_NAC","TOTAL","BG312",2003,487.84
"MIO_NAC","TOTAL","BG313",2003,926.5
"MIO_NAC","TOTAL","BG314",2003,959.59
"MIO_NAC","TOTAL","BG315",2003,551.15
"MIO_NAC","TOTAL","BG32",2003,3211.58
"MIO_NAC","TOTAL","BG321",2003,934.78
"MIO_NAC","TOTAL","BG322",2003,541.67
"MIO_NAC","TOTAL","BG323",2003,894.72
"MIO_NAC","TOTAL","BG324",2003,456.87
"MIO_NAC","TOTAL","BG325",2003,383.54
"MIO_NAC","TOTAL","BG33",2003,3648.62
"MIO_NAC","TOTAL","BG331",2003,1994.63
"MIO_NAC","TOTAL","BG332",2003,669.49
"MIO_NAC","TOTAL","BG333",2003,608.14
"MIO_NAC","TOTAL","BG334",2003,376.36
"MIO_NAC","TOTAL","BG34",2003,4322.58
"MIO_NAC","TOTAL","BG341",2003,1634.49
"MIO_NAC","TOTAL","BG342",2003,599.05
"MIO_NAC","TOTAL","BG343",2003,427.01
"MIO_NAC","TOTAL","BG344",2003,1662.03
"MIO_NAC","TOTAL","BG4",2003,17404.64
"MIO_NAC","TOTAL","BG41",2003,12455.26
"MIO_NAC","TOTAL","BG411",2003,9333.04
"MIO_NAC","TOTAL","BG412",2003,985.01
"MIO_NAC","TOTAL","BG413",2003,1075.04
"MIO_NAC","TOTAL","BG414",2003,446.71
"MIO_NAC","TOTAL","BG415",2003,615.46
"MIO_NAC","TOTAL","BG42",2003,4949.38
"MIO_NAC","TOTAL","BG421",2003,2408.68
"MIO_NAC","TOTAL","BG422",2003,823.43
"MIO_NAC","TOTAL","BG423",2003,822.02
"MIO_NAC","TOTAL","BG424",2003,423.87
"MIO_NAC","TOTAL","BG425",2003,471.37
"MIO_EUR","A","BG",2002,1693.26
"MIO_EUR","A","BG3",2002,1144.88
"MIO_EUR","A","BG31",2002,336.34
"MIO_EUR","A","BG311",2002,45.98
"MIO_EUR","A","BG312",2002,61.8
"MIO_EUR","A","BG313",2002,72.71
"MIO_EUR","A","BG314",2002,108.18
"MIO_EUR","A","BG315",2002,47.66
"MIO_EUR","A","BG32",2002,312.05
"MIO_EUR","A","BG321",2002,75.39
"MIO_EUR","A","BG322",2002,29.2
"MIO_EUR","A","BG323",2002,69.21
"MIO_EUR","A","BG324",2002,65.42
"MIO_EUR","A","BG325",2002,72.84
"MIO_EUR","A","BG33",2002,232.85
"MIO_EUR","A","BG331",2002,53.72
"MIO_EUR","A","BG332",2002,66.25
"MIO_EUR","A","BG333",2002,61.28
"MIO_EUR","A","BG334",2002,51.6
"MIO_EUR","A","BG34",2002,263.65
"MIO_EUR","A","BG341",2002,67.98
"MIO_EUR","A","BG342",2002,70.54
"MIO_EUR","A","BG343",2002,49.18
"MIO_EUR","A","BG344",2002,75.96
"MIO_EUR","A","BG4",2002,548.38
"MIO_EUR","A","BG41",2002,197.04
"MIO_EUR","A","BG411",2002,29.36
"MIO_EUR","A","BG412",2002,52.1
"MIO_EUR","A","BG413",2002,53.38
"MIO_EUR","A","BG414",2002,30.04
"MIO_EUR","A","BG415",2002,32.15
"MIO_EUR","A","BG42",2002,351.34
"MIO_EUR","A","BG421",2002,136.84
"MIO_EUR","A","BG422",2002,73.99
"MIO_EUR","A","BG423",2002,59.22
"MIO_EUR","A","BG424",2002,46.11
"MIO_EUR","A","BG425",2002,35.18
"MIO_EUR","B-E","BG",2002,3395.29
"MIO_EUR","B-E","BG3",2002,1656.77
"MIO_EUR","B-E","BG31",2002,385.76
"MIO_EUR","B-E","BG311",2002,13.84
"MIO_EUR","B-E","BG312",2002,30.32
"MIO_EUR","B-E","BG313",2002,179.72
"MIO_EUR","B-E","BG314",2002,93.95
"MIO_EUR","B-E","BG315",2002,67.94
"MIO_EUR","B-E","BG32",2002,393.3
"MIO_EUR","B-E","BG321",2002,129.44
"MIO_EUR","B-E","BG322",2002,100.18
"MIO_EUR","B-E","BG323",2002,94.38
"MIO_EUR","B-E","BG324",2002,51.33
"MIO_EUR","B-E","BG325",2002,17.97
"MIO_EUR","B-E","BG33",2002,319.57
"MIO_EUR","B-E","BG331",2002,210.93
"MIO_EUR","B-E","BG332",2002,34.17
"MIO_EUR","B-E","BG333",2002,43.3
"MIO_EUR","B-E","BG334",2002,31.16
"MIO_EUR","B-E","BG34",2002,558.14
"MIO_EUR","B-E","BG341",2002,153.32
"MIO_EUR","B-E","BG342",2002,44.39
"MIO_EUR","B-E","BG343",2002,25.18
"MIO_EUR","B-E","BG344",2002,335.25
"MIO_EUR","B-E","BG4",2002,1738.52
"MIO_EUR","B-E","BG41",2002,1287.76
"MIO_EUR","B-E","BG411",2002,867.5
"MIO_EUR","B-E","BG412",2002,138.56
"MIO_EUR","B-E","BG413",2002,134.46
"MIO_EUR","B-E","BG414",2002,59.01
"MIO_EUR","B-E","BG415",2002,88.23
"MIO_EUR","B-E","BG42",2002,450.77
"MIO_EUR","B-E","BG421",2002,240.34
"MIO_EUR","B-E","BG422",2002,64.8
"MIO_EUR","B-E","BG423",2002,82.35
"MIO_EUR","B-E","BG424",2002,32.07
"MIO_EUR","B-E","BG425",2002,31.2
"MIO_EUR","C","BG",2002,2332
"MIO_EUR","C","BG3",2002,1068.15
"MIO_EUR","C","BG31",2002,201.55
"MIO_EUR","C","BG311",2002,12.17
"MIO_EUR","C","BG312",2002,26.28
"MIO_EUR","C","BG313",2002,37.09
"MIO_EUR","C","BG314",2002,60.67
"MIO_EUR","C","BG315",2002,65.33
"MIO_EUR","C","BG32",2002,316.04
"MIO_EUR","C","BG321",2002,83.53
"MIO_EUR","C","BG322",2002,96.62
"MIO_EUR","C","BG323",2002,71.63
"MIO_EUR","C","BG324",2002,48.49
"MIO_EUR","C","BG325",2002,15.76
"MIO_EUR","C","BG33",2002,247.89
"MIO_EUR","C","BG331",2002,145.34
"MIO_EUR","C","BG332",2002,32.64
"MIO_EUR","C","BG333",2002,40.14
"MIO_EUR","C","BG334",2002,29.77
"MIO_EUR","C","BG34",2002,302.68
"MIO_EUR","C","BG341",2002,131.65
"MIO_EUR","C","BG342",2002,39.37
"MIO_EUR","C","BG343",2002,22.54
"MIO_EUR","C","BG344",2002,109.12
"MIO_EUR","C","BG4",2002,1263.85
"MIO_EUR","C","BG41",2002,896.89
"MIO_EUR","C","BG411",2002,578.13
"MIO_EUR","C","BG412",2002,93.05
"MIO_EUR","C","BG413",2002,128.24
"MIO_EUR","C","BG414",2002,43.92
"MIO_EUR","C","BG415",2002,53.54
"MIO_EUR","C","BG42",2002,366.96
"MIO_EUR","C","BG421",2002,196.88
"MIO_EUR","C","BG422",2002,58.64
"MIO_EUR","C","BG423",2002,58.99
"MIO_EUR","C","BG424",2002,28.23
"MIO_EUR","C","BG425",2002,24.22
"MIO_EUR","F","BG",2002,742.99
"MIO_EUR","F","BG3",2002,289.67
"MIO_EUR","F","BG31",2002,50.1
"MIO_EUR","F","BG311",2002,3.28
"MIO_EUR","F","BG312",2002,5.4
"MIO_EUR","F","BG313",2002,18.69
"MIO_EUR","F","BG314",2002,15.37
"MIO_EUR","F","BG315",2002,7.35
"MIO_EUR","F","BG32",2002,59.29
"MIO_EUR","F","BG321",2002,17.57
"MIO_EUR","F","BG322",2002,14.85
"MIO_EUR","F","BG323",2002,13.41
"MIO_EUR","F","BG324",2002,7.15
"MIO_EUR","F","BG325",2002,6.31
"MIO_EUR","F","BG33",2002,86.45
"MIO_EUR","F","BG331",2002,50.14
"MIO_EUR","F","BG332",2002,14.76
"MIO_EUR","F","BG333",2002,14.64
"MIO_EUR","F","BG334",2002,6.91
"MIO_EUR","F","BG34",2002,93.82
"MIO_EUR","F","BG341",2002,44.02
"MIO_EUR","F","BG342",2002,10.12
"MIO_EUR","F","BG343",2002,9.38
"MIO_EUR","F","BG344",2002,30.3
"MIO_EUR","F","BG4",2002,453.32
"MIO_EUR","F","BG41",2002,353.86
"MIO_EUR","F","BG411",2002,290.45
"MIO_EUR","F","BG412",2002,14.55
"MIO_EUR","F","BG413",2002,27.31
"MIO_EUR","F","BG414",2002,13.16
"MIO_EUR","F","BG415",2002,8.4
"MIO_EUR","F","BG42",2002,99.46
"MIO_EUR","F","BG421",2002,55.81
"MIO_EUR","F","BG422",2002,14.78
"MIO_EUR","F","BG423",2002,10.23
"MIO_EUR","F","BG424",2002,9.94
"MIO_EUR","F","BG425",2002,8.71
"MIO_EUR","G-I","BG",2002,3266.03
"MIO_EUR","G-I","BG3",2002,1336.76
"MIO_EUR","G-I","BG31",2002,232.55
"MIO_EUR","G-I","BG311",2002,30.96
"MIO_EUR","G-I","BG312",2002,36.65
"MIO_EUR","G-I","BG313",2002,53.03
"MIO_EUR","G-I","BG314",2002,77.43
"MIO_EUR","G-I","BG315",2002,34.48
"MIO_EUR","G-I","BG32",2002,275.5
"MIO_EUR","G-I","BG321",2002,88.21
"MIO_EUR","G-I","BG322",2002,38.82
"MIO_EUR","G-I","BG323",2002,93.75
"MIO_EUR","G-I","BG324",2002,28.63
"MIO_EUR","G-I","BG325",2002,26.09
"MIO_EUR","G-I","BG33",2002,440.57
"MIO_EUR","G-I","BG331",2002,299.6
"MIO_EUR","G-I","BG332",2002,68.48
"MIO_EUR","G-I","BG333",2002,45.37
"MIO_EUR","G-I","BG334",2002,27.12
"MIO_EUR","G-I","BG34",2002,388.14
"MIO_EUR","G-I","BG341",2002,205.64
"MIO_EUR","G-I","BG342",2002,47.22
"MIO_EUR","G-I","BG343",2002,31.7
"MIO_EUR","G-I","BG344",2002,103.59
"MIO_EUR","G-I","BG4",2002,1929.26
"MIO_EUR","G-I","BG41",2002,1479.18
"MIO_EUR","G-I","BG411",2002,1254.32
"MIO_EUR","G-I","BG412",2002,74.82
"MIO_EUR","G-I","BG413",2002,74.22
"MIO_EUR","G-I","BG414",2002,32.45
"MIO_EUR","G-I","BG415",2002,43.37
"MIO_EUR","G-I","BG42",2002,450.08
"MIO_EUR","G-I","BG421",2002,229.6
"MIO_EUR","G-I","BG422",2002,75.18
"MIO_EUR","G-I","BG423",2002,76.64
"MIO_EUR","G-I","BG424",2002,35.46
"MIO_EUR","G-I","BG425",2002,33.21
"MIO_EUR","G-J","BG",2002,3917.6
"MIO_EUR","G-J","BG3",2002,1555.5
"MIO_EUR","G-J","BG31",2002,286.01
"MIO_EUR","G-J","BG311",2002,38.24
"MIO_EUR","G-J","BG312",2002,45.83
"MIO_EUR","G-J","BG313",2002,64.42
"MIO_EUR","G-J","BG314",2002,93.97
"MIO_EUR","G-J","BG315",2002,43.55
"MIO_EUR","G-J","BG32",2002,330.22
"MIO_EUR","G-J","BG321",2002,105.35
"MIO_EUR","G-J","BG322",2002,46.74
"MIO_EUR","G-J","BG323",2002,109.74
"MIO_EUR","G-J","BG324",2002,35.59
"MIO_EUR","G-J","BG325",2002,32.8
"MIO_EUR","G-J","BG33",2002,494.64
"MIO_EUR","G-J","BG331",2002,325.78
"MIO_EUR","G-J","BG332",2002,79
"MIO_EUR","G-J","BG333",2002,56.06
"MIO_EUR","G-J","BG334",2002,33.8
"MIO_EUR","G-J","BG34",2002,444.63
"MIO_EUR","G-J","BG341",2002,227.48
"MIO_EUR","G-J","BG342",2002,56.42
"MIO_EUR","G-J","BG343",2002,39.33
"MIO_EUR","G-J","BG344",2002,121.4
"MIO_EUR","G-J","BG4",2002,2362.11
"MIO_EUR","G-J","BG41",2002,1826.46
"MIO_EUR","G-J","BG411",2002,1554.39
"MIO_EUR","G-J","BG412",2002,93.86
"MIO_EUR","G-J","BG413",2002,88.16
"MIO_EUR","G-J","BG414",2002,39.68
"MIO_EUR","G-J","BG415",2002,50.38
"MIO_EUR","G-J","BG42",2002,535.65
"MIO_EUR","G-J","BG421",2002,273.68
"MIO_EUR","G-J","BG422",2002,89.11
"MIO_EUR","G-J","BG423",2002,89.28
"MIO_EUR","G-J","BG424",2002,43.07
"MIO_EUR","G-J","BG425",2002,40.51
"MIO_EUR","J","BG",2002,651.57
"MIO_EUR","J","BG3",2002,218.73
"MIO_EUR","J","BG31",2002,53.46
"MIO_EUR","J","BG311",2002,7.27
"MIO_EUR","J","BG312",2002,9.18
"MIO_EUR","J","BG313",2002,11.39
"MIO_EUR","J","BG314",2002,16.54
"MIO_EUR","J","BG315",2002,9.07
"MIO_EUR","J","BG32",2002,54.72
"MIO_EUR","J","BG321",2002,17.14
"MIO_EUR","J","BG322",2002,7.92
"MIO_EUR","J","BG323",2002,16
"MIO_EUR","J","BG324",2002,6.95
"MIO_EUR","J","BG325",2002,6.71
"MIO_EUR","J","BG33",2002,54.07
"MIO_EUR","J","BG331",2002,26.19
"MIO_EUR","J","BG332",2002,10.52
"MIO_EUR","J","BG333",2002,10.69
"MIO_EUR","J","BG334",2002,6.68
"MIO_EUR","J","BG34",2002,56.48
"MIO_EUR","J","BG341",2002,21.84
"MIO_EUR","J","BG342",2002,9.21
"MIO_EUR","J","BG343",2002,7.63
"MIO_EUR","J","BG344",2002,17.81
"MIO_EUR","J","BG4",2002,432.84
"MIO_EUR","J","BG41",2002,347.28
"MIO_EUR","J","BG411",2002,300.07
"MIO_EUR","J","BG412",2002,19.03
"MIO_EUR","J","BG413",2002,13.93
"MIO_EUR","J","BG414",2002,7.23
"MIO_EUR","J","BG415",2002,7.01
"MIO_EUR","J","BG42",2002,85.56
"MIO_EUR","J","BG421",2002,44.08
"MIO_EUR","J","BG422",2002,13.93
"MIO_EUR","J","BG423",2002,12.64
"MIO_EUR","J","BG424",2002,7.61
"MIO_EUR","J","BG425",2002,7.3
"MIO_EUR","K","BG",2002,493.05
"MIO_EUR","K","BG3",2002,140.54
"MIO_EUR","K","BG31",2002,27.64
"MIO_EUR","K","BG311",2002,4.96
"MIO_EUR","K","BG312",2002,3.44
