"time","currency","unit","sizeclas","lcstruct","geo","nace_r1","values"
2008,"NAC","P_SAL_H","GE10","D02","BG","E41",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","E41",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","E41",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","E41",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","E41",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","E41",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","E41",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","E41",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","E41",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","E41",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","E41",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","E41",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","E41",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","E41",NA
2008,"NAC","TOTAL","GE10","D01","BG","E41",NA
2008,"NAC","TOTAL","GE10","D02","BG","E41",NA
2008,"NAC","TOTAL","GE10","D111","BG","E41",NA
2008,"NAC","TOTAL","GE10","D1111","BG","E41",NA
2008,"NAC","TOTAL","GE10","D112","BG","E41",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","E41",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","E41",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","E41",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","E41",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","E41",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","E41",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","E41",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","E41",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","E41",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","E41",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","E41",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","E41",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","E41",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","E41",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","E41",NA
2008,"PPS","TOTAL","GE10","D01","BG","E41",NA
2008,"PPS","TOTAL","GE10","D02","BG","E41",NA
2008,"PPS","TOTAL","GE10","D111","BG","E41",NA
2008,"PPS","TOTAL","GE10","D1111","BG","E41",NA
2008,"PPS","TOTAL","GE10","D112","BG","E41",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","F",2.01
2008,"EUR","P_SAL_H","GE10","D02","BG","F",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","F",1.65
2008,"EUR","P_SAL_H","GE10","D1111","BG","F",1.54
2008,"EUR","P_SAL_H","GE10","D112","BG","F",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","F",301
2008,"EUR","P_SAL_M","GE10","D02","BG","F",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","F",246
2008,"EUR","P_SAL_M","GE10","D1111","BG","F",230
2008,"EUR","P_SAL_M","GE10","D112","BG","F",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","F",3609
2008,"EUR","P_SAL_Y","GE10","D02","BG","F",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","F",2956
2008,"EUR","P_SAL_Y","GE10","D1111","BG","F",2756
2008,"EUR","P_SAL_Y","GE10","D112","BG","F",NA
2008,"EUR","TOTAL","GE10","D01","BG","F",730630237
2008,"EUR","TOTAL","GE10","D02","BG","F",NA
2008,"EUR","TOTAL","GE10","D111","BG","F",598579359
2008,"EUR","TOTAL","GE10","D1111","BG","F",557921549
2008,"EUR","TOTAL","GE10","D112","BG","F",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","F",3.94
2008,"NAC","P_SAL_H","GE10","D02","BG","F",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","F",3.23
2008,"NAC","P_SAL_H","GE10","D1111","BG","F",3.01
2008,"NAC","P_SAL_H","GE10","D112","BG","F",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","F",588
2008,"NAC","P_SAL_M","GE10","D02","BG","F",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","F",482
2008,"NAC","P_SAL_M","GE10","D1111","BG","F",449
2008,"NAC","P_SAL_M","GE10","D112","BG","F",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","F",7058
2008,"NAC","P_SAL_Y","GE10","D02","BG","F",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","F",5782
2008,"NAC","P_SAL_Y","GE10","D1111","BG","F",5389
2008,"NAC","P_SAL_Y","GE10","D112","BG","F",NA
2008,"NAC","TOTAL","GE10","D01","BG","F",1428966617
2008,"NAC","TOTAL","GE10","D02","BG","F",NA
2008,"NAC","TOTAL","GE10","D111","BG","F",1170701510
2008,"NAC","TOTAL","GE10","D1111","BG","F",1091182966
2008,"NAC","TOTAL","GE10","D112","BG","F",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","F",4.71
2008,"PPS","P_SAL_H","GE10","D02","BG","F",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","F",3.86
2008,"PPS","P_SAL_H","GE10","D1111","BG","F",3.6
2008,"PPS","P_SAL_H","GE10","D112","BG","F",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","F",704
2008,"PPS","P_SAL_M","GE10","D02","BG","F",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","F",577
2008,"PPS","P_SAL_M","GE10","D1111","BG","F",537
2008,"PPS","P_SAL_M","GE10","D112","BG","F",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","F",8446
2008,"PPS","P_SAL_Y","GE10","D02","BG","F",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","F",6919
2008,"PPS","P_SAL_Y","GE10","D1111","BG","F",6449
2008,"PPS","P_SAL_Y","GE10","D112","BG","F",NA
2008,"PPS","TOTAL","GE10","D01","BG","F",1709999984
2008,"PPS","TOTAL","GE10","D02","BG","F",NA
2008,"PPS","TOTAL","GE10","D111","BG","F",1400942149
2008,"PPS","TOTAL","GE10","D1111","BG","F",1305784777
2008,"PPS","TOTAL","GE10","D112","BG","F",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","F45",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","F45",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","F45",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","F45",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","F45",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","F45",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","F45",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","F45",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","F45",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","F45",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","F45",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","F45",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","F45",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","F45",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","F45",NA
2008,"EUR","TOTAL","GE10","D01","BG","F45",NA
2008,"EUR","TOTAL","GE10","D02","BG","F45",NA
2008,"EUR","TOTAL","GE10","D111","BG","F45",NA
2008,"EUR","TOTAL","GE10","D1111","BG","F45",NA
2008,"EUR","TOTAL","GE10","D112","BG","F45",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","F45",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","F45",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","F45",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","F45",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","F45",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","F45",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","F45",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","F45",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","F45",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","F45",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","F45",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","F45",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","F45",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","F45",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","F45",NA
2008,"NAC","TOTAL","GE10","D01","BG","F45",NA
2008,"NAC","TOTAL","GE10","D02","BG","F45",NA
2008,"NAC","TOTAL","GE10","D111","BG","F45",NA
2008,"NAC","TOTAL","GE10","D1111","BG","F45",NA
2008,"NAC","TOTAL","GE10","D112","BG","F45",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","F45",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","F45",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","F45",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","F45",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","F45",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","F45",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","F45",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","F45",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","F45",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","F45",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","F45",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","F45",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","F45",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","F45",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","F45",NA
2008,"PPS","TOTAL","GE10","D01","BG","F45",NA
2008,"PPS","TOTAL","GE10","D02","BG","F45",NA
2008,"PPS","TOTAL","GE10","D111","BG","F45",NA
2008,"PPS","TOTAL","GE10","D1111","BG","F45",NA
2008,"PPS","TOTAL","GE10","D112","BG","F45",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","G.O__L",2.69
2008,"EUR","P_SAL_H","GE10","D02","BG","G.O__L",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","G.O__L",2.23
2008,"EUR","P_SAL_H","GE10","D1111","BG","G.O__L",1.99
2008,"EUR","P_SAL_H","GE10","D112","BG","G.O__L",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","G.O__L",394
2008,"EUR","P_SAL_M","GE10","D02","BG","G.O__L",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","G.O__L",326
2008,"EUR","P_SAL_M","GE10","D1111","BG","G.O__L",290
2008,"EUR","P_SAL_M","GE10","D112","BG","G.O__L",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","G.O__L",4725
2008,"EUR","P_SAL_Y","GE10","D02","BG","G.O__L",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","G.O__L",3911
2008,"EUR","P_SAL_Y","GE10","D1111","BG","G.O__L",3486
2008,"EUR","P_SAL_Y","GE10","D112","BG","G.O__L",NA
2008,"EUR","TOTAL","GE10","D01","BG","G.O__L",4727991085
2008,"EUR","TOTAL","GE10","D02","BG","G.O__L",NA
2008,"EUR","TOTAL","GE10","D111","BG","G.O__L",3913280046
2008,"EUR","TOTAL","GE10","D1111","BG","G.O__L",3487909456
2008,"EUR","TOTAL","GE10","D112","BG","G.O__L",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","G.O__L",5.27
2008,"NAC","P_SAL_H","GE10","D02","BG","G.O__L",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","G.O__L",4.36
2008,"NAC","P_SAL_H","GE10","D1111","BG","G.O__L",3.88
2008,"NAC","P_SAL_H","GE10","D112","BG","G.O__L",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","G.O__L",770
2008,"NAC","P_SAL_M","GE10","D02","BG","G.O__L",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","G.O__L",637
2008,"NAC","P_SAL_M","GE10","D1111","BG","G.O__L",568
2008,"NAC","P_SAL_M","GE10","D112","BG","G.O__L",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","G.O__L",9241
2008,"NAC","P_SAL_Y","GE10","D02","BG","G.O__L",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","G.O__L",7649
2008,"NAC","P_SAL_Y","GE10","D1111","BG","G.O__L",6818
2008,"NAC","P_SAL_Y","GE10","D112","BG","G.O__L",NA
2008,"NAC","TOTAL","GE10","D01","BG","G.O__L",9247004964
2008,"NAC","TOTAL","GE10","D02","BG","G.O__L",NA
2008,"NAC","TOTAL","GE10","D111","BG","G.O__L",7653593114
2008,"NAC","TOTAL","GE10","D1111","BG","G.O__L",6821653314
2008,"NAC","TOTAL","GE10","D112","BG","G.O__L",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","G.O__L",6.3
2008,"PPS","P_SAL_H","GE10","D02","BG","G.O__L",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","G.O__L",5.21
2008,"PPS","P_SAL_H","GE10","D1111","BG","G.O__L",4.65
2008,"PPS","P_SAL_H","GE10","D112","BG","G.O__L",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","G.O__L",922
2008,"PPS","P_SAL_M","GE10","D02","BG","G.O__L",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","G.O__L",763
2008,"PPS","P_SAL_M","GE10","D1111","BG","G.O__L",680
2008,"PPS","P_SAL_M","GE10","D112","BG","G.O__L",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","G.O__L",11059
2008,"PPS","P_SAL_Y","GE10","D02","BG","G.O__L",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","G.O__L",9153
2008,"PPS","P_SAL_Y","GE10","D1111","BG","G.O__L",8158
2008,"PPS","P_SAL_Y","GE10","D112","BG","G.O__L",NA
2008,"PPS","TOTAL","GE10","D01","BG","G.O__L",11065603742
2008,"PPS","TOTAL","GE10","D02","BG","G.O__L",NA
2008,"PPS","TOTAL","GE10","D111","BG","G.O__L",9158817253
2008,"PPS","TOTAL","GE10","D1111","BG","G.O__L",8163260724
2008,"PPS","TOTAL","GE10","D112","BG","G.O__L",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","G.K",2.77
2008,"EUR","P_SAL_H","GE10","D02","BG","G.K",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","G.K",2.31
2008,"EUR","P_SAL_H","GE10","D1111","BG","G.K",2.08
2008,"EUR","P_SAL_H","GE10","D112","BG","G.K",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","G.K",415
2008,"EUR","P_SAL_M","GE10","D02","BG","G.K",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","G.K",346
2008,"EUR","P_SAL_M","GE10","D1111","BG","G.K",312
2008,"EUR","P_SAL_M","GE10","D112","BG","G.K",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","G.K",4986
2008,"EUR","P_SAL_Y","GE10","D02","BG","G.K",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","G.K",4154
2008,"EUR","P_SAL_Y","GE10","D1111","BG","G.K",3743
2008,"EUR","P_SAL_Y","GE10","D112","BG","G.K",NA
2008,"EUR","TOTAL","GE10","D01","BG","G.K",3197438442
2008,"EUR","TOTAL","GE10","D02","BG","G.K",NA
2008,"EUR","TOTAL","GE10","D111","BG","G.K",2664070190
2008,"EUR","TOTAL","GE10","D1111","BG","G.K",2400663803
2008,"EUR","TOTAL","GE10","D112","BG","G.K",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","G.K",5.42
2008,"NAC","P_SAL_H","GE10","D02","BG","G.K",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","G.K",4.52
2008,"NAC","P_SAL_H","GE10","D1111","BG","G.K",4.07
2008,"NAC","P_SAL_H","GE10","D112","BG","G.K",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","G.K",813
2008,"NAC","P_SAL_M","GE10","D02","BG","G.K",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","G.K",677
2008,"NAC","P_SAL_M","GE10","D1111","BG","G.K",610
2008,"NAC","P_SAL_M","GE10","D112","BG","G.K",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","G.K",9751
2008,"NAC","P_SAL_Y","GE10","D02","BG","G.K",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","G.K",8125
2008,"NAC","P_SAL_Y","GE10","D1111","BG","G.K",7321
2008,"NAC","P_SAL_Y","GE10","D112","BG","G.K",NA
2008,"NAC","TOTAL","GE10","D01","BG","G.K",6253550105
2008,"NAC","TOTAL","GE10","D02","BG","G.K",NA
2008,"NAC","TOTAL","GE10","D111","BG","G.K",5210388477
2008,"NAC","TOTAL","GE10","D1111","BG","G.K",4695218265
2008,"NAC","TOTAL","GE10","D112","BG","G.K",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","G.K",6.49
2008,"PPS","P_SAL_H","GE10","D02","BG","G.K",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","G.K",5.41
2008,"PPS","P_SAL_H","GE10","D1111","BG","G.K",4.87
2008,"PPS","P_SAL_H","GE10","D112","BG","G.K",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","G.K",972
2008,"PPS","P_SAL_M","GE10","D02","BG","G.K",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","G.K",810
2008,"PPS","P_SAL_M","GE10","D1111","BG","G.K",730
2008,"PPS","P_SAL_M","GE10","D112","BG","G.K",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","G.K",11669
2008,"PPS","P_SAL_Y","GE10","D02","BG","G.K",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","G.K",9722
2008,"PPS","P_SAL_Y","GE10","D1111","BG","G.K",8761
2008,"PPS","P_SAL_Y","GE10","D112","BG","G.K",NA
2008,"PPS","TOTAL","GE10","D01","BG","G.K",7483429252
2008,"PPS","TOTAL","GE10","D02","BG","G.K",NA
2008,"PPS","TOTAL","GE10","D111","BG","G.K",6235110120
2008,"PPS","TOTAL","GE10","D1111","BG","G.K",5618621922
2008,"PPS","TOTAL","GE10","D112","BG","G.K",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","G.I",2.45
2008,"EUR","P_SAL_H","GE10","D02","BG","G.I",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","G.I",2.03
2008,"EUR","P_SAL_H","GE10","D1111","BG","G.I",1.81
2008,"EUR","P_SAL_H","GE10","D112","BG","G.I",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","G.I",368
2008,"EUR","P_SAL_M","GE10","D02","BG","G.I",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","G.I",305
2008,"EUR","P_SAL_M","GE10","D1111","BG","G.I",272
2008,"EUR","P_SAL_M","GE10","D112","BG","G.I",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","G.I",4416
2008,"EUR","P_SAL_Y","GE10","D02","BG","G.I",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","G.I",3655
2008,"EUR","P_SAL_Y","GE10","D1111","BG","G.I",3269
2008,"EUR","P_SAL_Y","GE10","D112","BG","G.I",NA
2008,"EUR","TOTAL","GE10","D01","BG","G.I",2013986264
2008,"EUR","TOTAL","GE10","D02","BG","G.I",NA
2008,"EUR","TOTAL","GE10","D111","BG","G.I",1666674421
2008,"EUR","TOTAL","GE10","D1111","BG","G.I",1490987328
2008,"EUR","TOTAL","GE10","D112","BG","G.I",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","G.I",4.79
2008,"NAC","P_SAL_H","GE10","D02","BG","G.I",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","G.I",3.96
2008,"NAC","P_SAL_H","GE10","D1111","BG","G.I",3.54
2008,"NAC","P_SAL_H","GE10","D112","BG","G.I",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","G.I",720
2008,"NAC","P_SAL_M","GE10","D02","BG","G.I",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","G.I",596
2008,"NAC","P_SAL_M","GE10","D1111","BG","G.I",533
2008,"NAC","P_SAL_M","GE10","D112","BG","G.I",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","G.I",8637
2008,"NAC","P_SAL_Y","GE10","D02","BG","G.I",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","G.I",7148
2008,"NAC","P_SAL_Y","GE10","D1111","BG","G.I",6394
2008,"NAC","P_SAL_Y","GE10","D112","BG","G.I",NA
2008,"NAC","TOTAL","GE10","D01","BG","G.I",3938954336
2008,"NAC","TOTAL","GE10","D02","BG","G.I",NA
2008,"NAC","TOTAL","GE10","D111","BG","G.I",3259681833
2008,"NAC","TOTAL","GE10","D1111","BG","G.I",2916073016
2008,"NAC","TOTAL","GE10","D112","BG","G.I",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","G.I",5.73
2008,"PPS","P_SAL_H","GE10","D02","BG","G.I",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","G.I",4.74
2008,"PPS","P_SAL_H","GE10","D1111","BG","G.I",4.24
2008,"PPS","P_SAL_H","GE10","D112","BG","G.I",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","G.I",861
2008,"PPS","P_SAL_M","GE10","D02","BG","G.I",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","G.I",713
2008,"PPS","P_SAL_M","GE10","D1111","BG","G.I",638
2008,"PPS","P_SAL_M","GE10","D112","BG","G.I",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","G.I",10336
2008,"PPS","P_SAL_Y","GE10","D02","BG","G.I",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","G.I",8553
2008,"PPS","P_SAL_Y","GE10","D1111","BG","G.I",7652
2008,"PPS","P_SAL_Y","GE10","D112","BG","G.I",NA
2008,"PPS","TOTAL","GE10","D01","BG","G.I",4713624358
2008,"PPS","TOTAL","GE10","D02","BG","G.I",NA
2008,"PPS","TOTAL","GE10","D111","BG","G.I",3900760044
2008,"PPS","TOTAL","GE10","D1111","BG","G.I",3489574041
2008,"PPS","TOTAL","GE10","D112","BG","G.I",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","G",2.2
2008,"EUR","P_SAL_H","GE10","D02","BG","G",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","G",1.84
2008,"EUR","P_SAL_H","GE10","D1111","BG","G",1.71
2008,"EUR","P_SAL_H","GE10","D112","BG","G",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","G",333
2008,"EUR","P_SAL_M","GE10","D02","BG","G",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","G",278
2008,"EUR","P_SAL_M","GE10","D1111","BG","G",259
2008,"EUR","P_SAL_M","GE10","D112","BG","G",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","G",3995
2008,"EUR","P_SAL_Y","GE10","D02","BG","G",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","G",3341
2008,"EUR","P_SAL_Y","GE10","D1111","BG","G",3111
2008,"EUR","P_SAL_Y","GE10","D112","BG","G",NA
2008,"EUR","TOTAL","GE10","D01","BG","G",953170040
2008,"EUR","TOTAL","GE10","D02","BG","G",NA
2008,"EUR","TOTAL","GE10","D111","BG","G",797142881
2008,"EUR","TOTAL","GE10","D1111","BG","G",742156459
2008,"EUR","TOTAL","GE10","D112","BG","G",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","G",4.3
2008,"NAC","P_SAL_H","GE10","D02","BG","G",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","G",3.6
2008,"NAC","P_SAL_H","GE10","D1111","BG","G",3.35
2008,"NAC","P_SAL_H","GE10","D112","BG","G",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","G",651
2008,"NAC","P_SAL_M","GE10","D02","BG","G",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","G",545
2008,"NAC","P_SAL_M","GE10","D1111","BG","G",507
2008,"NAC","P_SAL_M","GE10","D112","BG","G",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","G",7814
2008,"NAC","P_SAL_Y","GE10","D02","BG","G",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","G",6535
2008,"NAC","P_SAL_Y","GE10","D1111","BG","G",6084
2008,"NAC","P_SAL_Y","GE10","D112","BG","G",NA
2008,"NAC","TOTAL","GE10","D01","BG","G",1864209964
2008,"NAC","TOTAL","GE10","D02","BG","G",NA
2008,"NAC","TOTAL","GE10","D111","BG","G",1559052047
2008,"NAC","TOTAL","GE10","D1111","BG","G",1451509603
2008,"NAC","TOTAL","GE10","D112","BG","G",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","G",5.15
2008,"PPS","P_SAL_H","GE10","D02","BG","G",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","G",4.31
2008,"PPS","P_SAL_H","GE10","D1111","BG","G",4.01
2008,"PPS","P_SAL_H","GE10","D112","BG","G",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","G",779
2008,"PPS","P_SAL_M","GE10","D02","BG","G",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","G",652
2008,"PPS","P_SAL_M","GE10","D1111","BG","G",607
2008,"PPS","P_SAL_M","GE10","D112","BG","G",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","G",9351
2008,"PPS","P_SAL_Y","GE10","D02","BG","G",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","G",7820
2008,"PPS","P_SAL_Y","GE10","D1111","BG","G",7281
2008,"PPS","P_SAL_Y","GE10","D112","BG","G",NA
2008,"PPS","TOTAL","GE10","D01","BG","G",2230842184
2008,"PPS","TOTAL","GE10","D02","BG","G",NA
2008,"PPS","TOTAL","GE10","D111","BG","G",1865669180
2008,"PPS","TOTAL","GE10","D1111","BG","G",1736976476
2008,"PPS","TOTAL","GE10","D112","BG","G",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","G50",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","G50",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","G50",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","G50",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","G50",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","G50",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","G50",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","G50",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","G50",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","G50",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","G50",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","G50",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","G50",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","G50",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","G50",NA
2008,"EUR","TOTAL","GE10","D01","BG","G50",NA
2008,"EUR","TOTAL","GE10","D02","BG","G50",NA
2008,"EUR","TOTAL","GE10","D111","BG","G50",NA
2008,"EUR","TOTAL","GE10","D1111","BG","G50",NA
2008,"EUR","TOTAL","GE10","D112","BG","G50",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","G50",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","G50",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","G50",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","G50",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","G50",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","G50",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","G50",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","G50",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","G50",NA
